Date,Open,High,Low,Volume,Close
2003-03-12,135000,148500,131000,1463537,142500
2003-03-13,144000,150500,141500,962120,149000
2003-03-14,155000,156000,146500,478066,148000
2003-03-17,143000,145500,140000,304554,142000
2003-03-18,147000,152500,144500,392642,148500
2003-03-19,148500,155000,148500,336063,155000
2003-03-20,158000,160000,155500,410334,159500
2003-03-21,160000,162000,157000,309002,161500
2003-03-24,160500,162500,156500,333778,159000
2003-03-25,152000,155000,152000,205278,154000
2003-03-26,155500,158000,154500,286848,154500
2003-03-27,151500,156000,151500,150064,155000
2003-03-28,155000,156500,152500,199706,156500
2003-03-31,153000,156000,152500,363539,153000
2003-04-01,152000,159500,151500,210590,158500
2003-04-02,158500,164500,157000,323209,163500
2003-04-03,168000,169000,162000,246781,164000
2003-04-04,162000,170000,161500,304311,169000
2003-04-07,171000,179500,169000,445430,177500
2003-04-08,175500,181500,173500,329240,179500
2003-04-09,175500,177000,168000,248702,169000
2003-04-10,169000,171500,167500,337462,169500
2003-04-11,171500,177500,168000,370422,173000
2003-04-14,174000,190000,174000,626520,184000
2003-04-15,190000,190000,182500,365998,188000
2003-04-16,192500,193000,188000,290137,188000
2003-04-17,185000,187000,184500,167082,185000
2003-04-18,183000,186000,177000,337228,185000
2003-04-21,180000,185000,179000,245076,181000
2003-04-22,178000,178000,172500,274545,174000
2003-04-23,174000,176000,168500,290392,170000
2003-04-24,168000,171000,161500,276025,163500
2003-04-25,160000,161000,155000,452240,158000
2003-04-28,154000,160000,153000,256218,157500
2003-04-29,161500,172500,161500,429838,171000
2003-04-30,171500,173000,165500,324854,169000
2003-05-02,167500,171000,162500,287895,167000
2003-05-06,171000,178000,170500,419705,176000
2003-05-07,183500,188500,182000,645376,184000
2003-05-09,180000,182500,177000,286789,180000
2003-05-12,185500,187000,180500,310751,180500
2003-05-13,178500,180500,173000,203179,173500
2003-05-14,173500,177500,171500,173874,175000
2003-05-15,175500,177500,171000,163823,177000
2003-05-16,178000,182500,177000,244417,179500
2003-05-19,174500,175500,172500,233092,175000
2003-05-20,171000,173000,168500,272014,172500
2003-05-21,172500,176000,172500,178367,175500
2003-05-22,177500,180000,174000,230605,177500
2003-05-23,180000,181000,177500,153248,180000
2003-05-26,179000,182000,176000,205563,180000
2003-05-27,178000,180000,174500,151808,176500
2003-05-28,180000,182000,177000,243506,180500
2003-05-29,185000,191500,184500,414611,186000
2003-05-30,188000,190000,184000,210594,190000
2003-06-02,193000,193500,188000,220667,191000
2003-06-03,187500,187500,183000,190358,185000
2003-06-04,184000,185000,176000,288619,180000
2003-06-05,183500,183500,178000,273573,179000
2003-06-09,182000,182000,177000,181171,180000
2003-06-10,179000,182500,177500,146416,180500
2003-06-11,180500,187500,180500,209544,184000
2003-06-12,188500,190000,186500,467758,188500
2003-06-13,191500,208000,190500,673250,199000
2003-06-16,192000,194500,189000,296288,194500
2003-06-17,200000,201000,197000,456776,198000
2003-06-18,198500,204000,197000,323623,200000
2003-06-19,201000,211000,200000,486133,210000
2003-06-20,206000,207500,202000,255672,204500
2003-06-23,203500,208000,203000,307759,205000
2003-06-24,200500,203000,200000,207016,203000
2003-06-25,209000,210000,206500,307706,207500
2003-06-26,207500,209500,206500,171680,207000
2003-06-27,208000,209000,203000,295579,206500
2003-06-30,207000,207500,203000,257997,204000
2003-07-01,204000,204000,200000,264511,201500
2003-07-02,203500,204000,201500,230936,201500
2003-07-03,203500,205000,201500,290576,202000
2003-07-04,202000,204500,201000,215310,203500
2003-07-07,204000,206500,204000,179311,205500
2003-07-08,207000,207500,200500,343973,202000
2003-07-09,203000,204000,202000,186731,203000
2003-07-10,203000,208000,203000,321955,205000
2003-07-11,205000,214000,203500,560914,213000
2003-07-14,216000,218000,214000,324463,216000
2003-07-15,217000,218000,216000,289903,216000
2003-07-16,216500,217500,214000,348210,216000
2003-07-18,215000,215000,208500,371505,208500
2003-07-21,209000,210000,208500,144930,208500
2003-07-22,209000,210000,208500,155763,209000
2003-07-23,200500,200500,183500,1168440,192000
2003-07-24,192000,199500,192000,363229,195500
2003-07-25,195500,198000,192500,434404,192500
2003-07-28,195000,202000,195000,297535,202000
2003-07-29,202500,203500,202000,277547,203000
2003-07-30,203000,204000,201000,353670,201500
2003-07-31,205000,206000,202000,139049,205000
2003-08-01,206500,214500,206000,264807,211000
2003-08-04,211000,211500,209000,299456,210000
2003-08-05,210000,211500,210000,171838,210000
2003-08-06,208500,208500,203500,361333,205000
2003-08-07,205000,206000,205000,96455,206000
2003-08-08,206000,206500,202000,265831,202000
2003-08-11,202000,203500,200000,202398,203000
2003-08-12,203500,203500,199000,118209,199000
2003-08-13,196000,197000,193000,318389,193000
2003-08-14,193500,194500,191500,313390,194500
2003-08-18,195500,199500,193500,207986,196500
2003-08-19,200500,201500,198500,210250,200500
2003-08-20,202000,202000,196500,224527,197500
2003-08-21,198000,198500,193500,361173,195000
2003-08-22,196000,196500,188000,490833,189000
2003-08-25,189000,194500,188500,297165,190000
2003-08-26,189000,192500,189000,116387,191000
2003-08-27,192000,199000,192000,310639,199000
2003-08-28,199000,200500,196000,179162,199000
2003-08-29,199000,204000,197000,225785,201000
2003-09-01,198000,201000,194500,187941,198000
2003-09-02,198000,199500,196000,142296,199000
2003-09-03,200000,200500,197500,181434,200000
2003-09-04,200000,200000,194500,205451,195000
2003-09-05,195500,196000,190500,227778,191500
2003-09-08,190500,192500,189500,113182,189500
2003-09-09,189000,191500,188000,319916,188500
2003-09-15,189500,196000,188500,365871,193000
2003-09-16,194000,201000,194000,354799,200000
2003-09-17,202000,203500,200000,253810,202000
2003-09-18,203500,204000,198500,206330,200000
2003-09-19,202000,202000,193500,178104,199500
2003-09-22,197000,199000,192000,196341,192000
2003-09-23,192000,195500,192000,147538,192500
2003-09-24,192500,194000,190500,170019,192000
2003-09-25,190000,190000,184500,219794,186500
2003-09-26,184000,187500,183000,162230,183000
2003-09-29,183000,189000,182000,164344,187000
2003-09-30,187500,189500,184000,241052,184000
2003-10-01,184000,187000,182500,157688,186500
2003-10-02,189000,189000,185000,200078,186000
2003-10-06,186000,190000,185500,248213,189000
2003-10-07,188500,190500,187000,210980,190000
2003-10-08,190000,190500,186000,143034,187000
2003-10-09,187000,189000,185500,242297,188500
2003-10-10,186500,188500,185500,337772,188500
2003-10-13,191000,200500,189000,442984,200000
2003-10-14,199000,204500,198000,378529,203500
2003-10-15,202000,205500,200500,271754,204000
2003-10-16,204500,205000,200000,291051,205000
2003-10-17,205000,206000,199000,235242,199000
2003-10-20,200000,204000,197500,214447,202000
2003-10-21,202000,213000,202000,398504,209500
2003-10-22,210000,213500,207000,252260,210500
2003-10-23,208000,211000,203000,308901,208000
2003-10-24,208000,208000,205000,160520,207000
2003-10-27,207000,212000,205500,223691,212000
2003-10-28,209500,215000,207500,319731,207500
2003-10-29,211500,215500,209000,278388,211000
2003-10-30,214000,214000,209500,175520,212500
2003-10-31,211000,212000,206000,118221,209000
2003-11-03,209000,213500,206500,177746,208000
2003-11-04,210000,210500,203500,300213,205500
2003-11-05,204000,204500,198500,354451,198500
2003-11-06,199000,201500,198000,304913,198000
2003-11-07,200000,206500,199000,258167,203500
2003-11-10,202000,203000,198000,201282,200000
2003-11-11,196000,196500,193000,184955,194000
2003-11-12,193000,196500,193000,121430,195000
2003-11-13,197500,199000,196000,295743,199000
2003-11-14,199000,199000,195500,266945,196000
2003-11-17,194000,195000,190500,317756,190500
2003-11-18,191500,194000,190000,227432,191000
2003-11-19,189000,189500,185000,378390,187000
2003-11-20,187000,189000,185500,198919,188000
2003-11-21,185000,187000,184500,227518,185000
2003-11-24,185500,188000,185000,273510,187500
2003-11-25,192000,194500,191000,243084,193000
2003-11-26,194500,194500,191500,162080,192000
2003-11-27,191000,193000,188500,169434,189500
2003-11-28,189000,195000,189000,237960,194000
2003-12-01,194500,194500,190000,158193,193000
2003-12-02,195000,195000,192000,191179,192000
2003-12-03,192000,194500,190000,182478,192500
2003-12-04,192500,194000,190000,240307,192000
2003-12-05,193000,196000,190500,230533,192500
2003-12-08,191000,193000,190000,147154,191500
2003-12-09,193000,194000,191000,152647,191500
2003-12-10,189000,190000,187000,273706,189000
2003-12-11,191000,192000,187500,455812,188000
2003-12-12,190000,196000,189500,369940,196000
2003-12-15,197000,199500,196500,351583,198000
2003-12-16,194000,195000,191000,198200,191000
2003-12-17,196000,196500,192000,252028,192000
2003-12-18,193000,199000,191000,343486,198500
2003-12-19,201000,206000,200000,358748,205500
2003-12-22,204000,206500,202500,184401,204000
2003-12-23,204500,209000,204000,204535,208000
2003-12-24,210000,210000,202500,195100,202500
2003-12-26,203500,204000,198000,241201,199000
2003-12-29,193500,199500,193500,183628,195500
2003-12-30,198000,199500,196500,155353,199000
2004-01-02,199000,210500,198000,254690,210000
2004-01-05,208500,209000,204000,194523,208500
2004-01-06,208000,210000,205000,221948,207500
2004-01-07,208000,217500,208000,311356,217500
2004-01-08,220000,238000,220000,977474,227000
2004-01-09,232000,236000,219500,796777,223000
2004-01-12,224000,229000,220500,454804,227000
2004-01-13,225000,225000,220500,223513,224000
2004-01-14,224000,228500,223000,222462,223000
2004-01-15,221000,222000,218500,234261,220500
2004-01-16,219500,220500,214000,211775,216000
2004-01-19,218500,220500,216000,166430,219000
2004-01-20,212000,220000,212000,183668,215500
2004-01-26,218000,226000,218000,554747,222000
2004-01-27,220500,229000,218000,346028,226500
2004-01-28,222500,224000,214500,734787,214500
2004-01-29,212000,216500,210500,304296,214500
2004-01-30,214500,219000,214000,406564,217500
2004-02-02,221000,221500,216500,134290,220000
2004-02-03,217000,220000,217000,198425,218500
2004-02-04,219500,221500,215500,89099,215500
2004-02-05,220000,220000,216500,170024,218000
2004-02-06,215000,216500,211500,205199,212000
2004-02-09,212500,215000,211000,171889,213000
2004-02-10,213000,214500,211500,162286,214500
2004-02-11,214000,221500,214000,239442,221500
2004-02-12,220000,225000,218500,272915,225000
2004-02-13,224500,224500,219000,222664,219500
2004-02-16,219500,220000,217500,123455,217500
2004-02-17,219500,219500,215000,88584,215000
2004-02-18,215000,218000,214500,156119,217000
2004-02-19,219500,220000,217500,104191,218500
2004-02-20,218500,218500,215000,108377,215500
2004-02-23,218000,218500,214500,117558,218000
2004-02-24,218000,219000,215000,132651,215000
2004-02-25,223000,231000,222000,314721,225000
2004-02-26,226000,231000,226000,230638,228000
2004-02-27,230500,238000,228000,200097,238000
2004-03-02,236000,239500,234000,214205,238500
2004-03-03,237500,238000,229000,202364,232000
2004-03-04,230500,234000,228000,228585,233000
2004-03-05,228000,231000,228000,183218,228000
2004-03-08,236000,236000,228000,222039,228000
2004-03-09,227000,231000,224500,228112,230000
2004-03-10,225000,231000,225000,250813,229000
2004-03-11,228500,229500,221000,439878,221000
2004-03-12,221000,221000,211000,325169,215500
2004-03-15,218000,221500,217000,143018,219000
2004-03-16,217500,221000,217500,123444,221000
2004-03-17,220000,223500,218500,180684,221000
2004-03-18,222000,223000,217000,197633,220000
2004-03-19,219000,219000,213500,221229,215500
2004-03-22,214000,214500,208500,195930,212000
2004-03-23,210000,214500,208500,137663,211500
2004-03-24,209000,212000,206500,151798,212000
2004-03-25,212000,214000,209000,154050,211500
2004-03-26,211500,217000,211500,154271,212500
2004-03-29,213500,216500,212000,80310,214000
2004-03-30,214000,214500,210500,118326,210500
2004-03-31,214500,216500,211000,225406,214500
2004-04-01,212500,213500,211000,96526,213000
2004-04-02,211500,213500,210000,143518,210000
2004-04-06,211000,212500,206500,369282,207000
2004-04-07,208000,211000,205000,264795,208500
2004-04-08,208500,209000,206000,265259,206500
2004-04-09,206000,206500,201500,187658,201500
2004-04-12,202500,205500,201000,197513,201500
2004-04-13,202000,203500,200000,162426,200000
2004-04-14,197500,202000,197000,230154,201000
2004-04-16,197500,200000,195000,174877,199000
2004-04-19,200000,201000,196500,153592,201000
2004-04-20,202500,203500,200000,159428,201000
2004-04-21,199500,205500,199000,197863,205500
2004-04-22,203500,204500,200000,138050,201500
2004-04-23,203500,204500,200000,186968,204000
2004-04-26,202000,202500,199000,163184,202000
2004-04-27,201000,202500,199500,107941,200500
2004-04-28,200000,201000,195500,195828,195500
2004-04-29,190000,198500,190000,288502,197000
2004-04-30,199000,200000,192000,392218,200000
2004-05-03,199000,202000,196000,198860,202000
2004-05-04,201500,201500,199000,190488,200000
2004-05-06,201000,203500,197500,198546,201000
2004-05-07,203000,207000,201000,272585,206500
2004-05-10,206000,206000,185000,182651,199500
2004-05-11,195500,197500,190000,232777,196000
2004-05-12,191000,197000,191000,172733,193000
2004-05-13,193000,193000,181000,348579,181000
2004-05-14,186500,187000,177000,364750,179000
2004-05-17,179000,182500,177000,210094,179000
2004-05-18,172500,187000,172500,189056,180000
2004-05-19,182000,185500,181500,154687,181500
2004-05-20,182000,187500,180000,316554,183000
2004-05-21,186000,188500,182000,138011,188500
2004-05-24,188000,194500,187000,203721,193500
2004-05-25,190500,193000,187000,145000,193000
2004-05-27,194000,201000,194000,195310,201000
2004-05-28,198500,203500,198000,120420,198000
2004-05-31,196000,197500,191500,114355,196000
2004-06-01,197500,202000,196000,80815,199500
2004-06-02,196000,196500,192000,111810,196000
2004-06-03,194000,196500,185000,136415,186000
2004-06-04,186000,192500,184000,234323,192500
2004-06-07,189000,198000,189000,157911,198000
2004-06-08,195500,201000,195500,74722,196500
2004-06-09,200000,201000,192500,115007,192500
2004-06-10,190500,195000,186500,329237,189000
2004-06-11,190000,190000,180000,376809,189000
2004-06-14,188000,190000,183000,117469,184000
2004-06-15,188000,189000,181500,122119,188000
2004-06-16,187000,193500,186000,129844,190000
2004-06-17,192500,198000,187000,135243,198000
2004-06-18,195000,195000,186500,185325,190500
2004-06-21,188500,194000,188000,127197,190000
2004-06-22,188000,191500,184500,107605,190000
2004-06-23,192000,194500,185500,107067,185500
2004-06-24,187500,192000,187500,143220,192000
2004-06-25,190000,195000,188000,144482,195000
2004-06-28,194500,194500,188000,116709,192000
2004-06-29,190000,195000,189500,146538,194500
2004-06-30,196000,196000,189000,249168,190000
2004-07-01,188000,190000,184500,217731,185000
2004-07-02,184500,186000,182500,186869,183000
2004-07-05,181000,183500,180000,155870,182000
2004-07-06,180500,185000,180500,81934,185000
2004-07-07,182500,186000,179500,98824,186000
2004-07-08,182000,182000,176000,289249,176000
2004-07-09,176000,180000,176000,115673,179500
2004-07-12,176500,180000,172000,150077,175000
2004-07-13,172500,175000,168000,243310,169000
2004-07-14,170500,171500,167500,144520,168500
2004-07-15,167000,171500,163500,133790,171500
2004-07-16,166500,170000,165000,125620,168500
2004-07-19,168000,171500,165500,78227,171500
2004-07-20,167000,169000,166000,105876,166000
2004-07-21,168500,171500,167500,130773,167500
2004-07-22,165000,165500,162500,166523,164500
2004-07-23,160000,161500,154000,446033,157000
2004-07-26,155500,161000,155000,129291,161000
2004-07-27,163000,165000,161000,146094,165000
2004-07-28,167000,167000,161000,151931,165000
2004-07-29,164000,164500,161000,149808,161000
2004-07-30,161500,162500,158000,266430,159000
2004-08-02,158000,158000,152500,190253,154500
2004-08-03,156500,160000,156000,104681,160000
2004-08-04,160000,165000,157500,149261,165000
2004-08-05,165000,168000,162500,95997,168000
2004-08-06,167000,168500,161500,117197,163500
2004-08-09,164000,164000,159000,109918,162500
2004-08-10,160000,165000,160000,89663,162000
2004-08-11,162000,164000,160000,87267,160000
2004-08-12,164000,169000,161500,179986,168000
2004-08-13,169500,175000,163500,220627,175000
2004-08-16,175000,176500,171000,92286,175000
2004-08-17,176000,176000,171000,106375,173500
2004-08-18,173500,174000,170500,113398,172500
2004-08-19,173000,175000,172000,150177,173500
2004-08-20,172000,173500,169500,77780,172500
2004-08-23,173000,174500,169500,94813,172000
2004-08-24,173500,173500,168000,132556,172000
2004-08-25,172000,173500,169500,119642,173500
2004-08-26,172000,173500,170500,98249,171000
2004-08-27,171500,172500,170000,88160,171500
2004-08-30,170000,175000,170000,110785,173500
2004-08-31,170500,174000,170500,95840,173500
2004-09-01,174500,179000,173500,166307,179000
2004-09-02,177500,179500,177000,99996,179500
2004-09-03,179000,179000,174500,82002,178000
2004-09-06,179000,181500,177500,142420,181500
2004-09-07,181000,184500,180500,137780,184500
2004-09-08,183500,186500,179000,118585,179000
2004-09-09,177000,184000,176500,247642,179500
2004-09-10,181000,184500,177000,196222,183000
2004-09-13,180500,187000,180500,104437,184500
2004-09-14,183000,184500,181000,120651,181000
2004-09-15,181000,181500,180000,66191,180500
2004-09-16,177500,184500,177000,163625,181000
2004-09-17,180000,182000,178500,93155,179500
2004-09-20,180000,184000,180000,119710,182000
2004-09-21,181500,185500,181000,99532,185000
2004-09-22,185000,186000,182000,99510,182000
2004-09-23,179500,182000,178000,62256,178000
2004-09-24,179000,179500,177000,76699,177000
2004-09-30,177000,180000,175500,130128,175500
2004-10-01,177500,179500,176000,94142,178500
2004-10-04,180000,190000,180000,238103,188000
2004-10-05,189000,190000,187000,227733,188000
2004-10-06,187500,190500,186000,188887,188000
2004-10-07,186500,188500,185500,68790,186000
2004-10-08,184500,188500,183000,104631,187000
2004-10-11,184500,186500,183000,125265,184000
2004-10-12,182000,184000,177000,145954,180500
2004-10-13,180000,182000,177000,85110,177000
2004-10-14,175500,178000,173500,200057,177000
2004-10-15,173500,178500,172000,89417,176500
2004-10-18,175000,181000,175000,106389,180000
2004-10-19,181000,185000,181000,112690,185000
2004-10-20,184500,185000,177500,75142,178000
2004-10-21,178000,181000,176000,133573,181000
2004-10-22,180000,183000,179500,55136,182500
2004-10-25,179500,181000,172000,159450,174500
2004-10-26,177000,179000,174500,126886,177500
2004-10-27,177500,178500,172000,107186,174500
2004-10-28,176500,180000,175500,116048,180000
2004-10-29,177500,179500,175500,79436,175500
2004-11-01,180000,181000,178000,97600,181000
2004-11-02,182000,186000,180000,130985,186000
2004-11-03,185000,191000,183000,115723,190000
2004-11-04,186500,189000,185000,66943,185000
2004-11-05,188000,190000,186500,158320,189000
2004-11-08,190000,190000,185000,89497,185000
2004-11-09,187000,191000,185500,165366,190000
2004-11-10,191500,198500,191500,290014,196000
2004-11-11,193000,196500,191500,192822,195000
2004-11-12,195000,201000,195000,255441,200000
2004-11-15,198000,204500,197000,188719,198500
2004-11-16,198000,198500,194500,135164,196500
2004-11-17,199000,202500,195000,129166,202000
2004-11-18,198000,203000,198000,128049,201500
2004-11-19,203500,206500,200000,176813,202000
2004-11-22,203000,203000,196500,132954,198000
2004-11-23,200500,200500,195500,181514,198000
2004-11-24,196000,202500,195500,145861,200500
2004-11-25,200000,202500,197000,113503,198000
2004-11-26,200000,200500,192000,213518,193000
2004-11-29,196500,196500,191500,179895,195500
2004-11-30,196000,198500,192000,245434,198000
2004-12-01,195500,198500,195000,106112,198000
2004-12-02,200000,203000,198000,165949,200000
2004-12-03,202000,203000,197000,122058,198000
2004-12-06,196000,196000,191000,159023,194000
2004-12-07,191500,193500,190500,62830,192500
2004-12-08,192000,198000,189500,196632,197500
2004-12-09,194000,195500,187000,553939,193500
2004-12-10,193000,193500,187000,246104,188500
2004-12-13,186000,190500,185000,217075,186000
2004-12-14,185000,188500,185000,113719,187500
2004-12-15,189000,192500,188000,136224,191500
2004-12-16,191500,196000,191000,204734,193500
2004-12-17,194000,194500,190000,142736,192500
2004-12-20,194500,196000,191500,137874,195500
2004-12-21,193500,198000,193500,114494,197000
2004-12-22,198000,202000,196500,195876,200500
2004-12-23,199500,200000,194000,132551,196500
2004-12-24,195000,199500,194500,83059,199500
2004-12-27,200000,200000,197500,71261,199000
2004-12-28,199000,205000,197500,202840,205000
2004-12-29,200000,200000,196500,202126,199000
2004-12-30,198000,199500,197000,133125,197000
2005-01-03,198000,200500,196000,70962,200500
2005-01-04,198500,199500,196500,100515,198000
2005-01-05,195000,198000,194000,106997,195500
2005-01-06,193500,200500,192000,157184,193000
2005-01-07,196500,198000,194500,112935,198000
2005-01-10,198000,199500,196000,89791,198500
2005-01-11,198500,199500,194500,108197,197500
2005-01-12,197500,197500,193500,125309,195000
2005-01-13,194000,194000,189500,269865,191000
2005-01-14,189500,194000,188500,236009,193500
2005-01-17,194000,195500,192500,169057,193500
2005-01-18,195000,196500,193000,180220,193500
2005-01-19,193500,194000,190000,175473,190000
2005-01-20,187500,189000,187000,173956,187500
2005-01-21,186500,192500,186500,132271,192500
2005-01-24,191000,192000,187500,129737,188000
2005-01-25,188000,191000,187000,130673,190000
2005-01-26,189500,192000,184000,250712,185500
2005-01-27,180000,181500,177500,524639,179000
2005-01-28,180000,180000,177500,213477,179000
2005-01-31,177500,180500,177500,234175,179000
2005-02-01,177000,178000,176000,205143,177500
2005-02-02,179000,179500,178000,252147,178000
2005-02-03,178500,179000,177000,155981,177000
2005-02-04,177000,178500,176000,177581,176500
2005-02-07,177000,179500,176500,268537,179500
2005-02-11,179500,179500,177000,252477,178500
2005-02-14,180000,184000,179000,247974,183500
2005-02-15,182500,184000,180500,192423,184000
2005-02-16,183000,184000,181000,181899,182000
2005-02-17,182500,183000,178000,228804,178500
2005-02-18,178500,180500,176500,886198,179500
2005-02-21,179500,180000,177500,283188,179000
2005-02-22,178500,182000,178000,271832,181500
2005-02-23,181500,182000,179000,174106,181000
2005-02-24,181500,182500,180500,194986,181000
2005-02-25,182000,183000,179500,270585,183000
2005-02-28,182000,182500,179500,293239,181000
2005-03-02,181500,184500,181000,286727,181500
2005-03-03,182500,182500,179500,156806,180000
2005-03-04,179500,181000,179000,157788,180500
2005-03-07,180000,181500,179500,180404,181500
2005-03-08,180500,181000,180000,159187,180500
2005-03-09,180500,185500,179500,230224,184500
2005-03-10,184000,184000,180000,260448,180000
