Date,Open,High,Low,Volume,Close
2018-06-12,78500.0,81400.0,78200.0,1433531.0,78500.0
2018-06-14,78500.0,79500.0,77900.0,986008.0,78600.0
2018-06-15,78900.0,81600.0,78000.0,1602932.0,81400.0
2018-06-18,81100.0,82300.0,78000.0,1239998.0,78900.0
2018-06-19,78800.0,79000.0,72600.0,2036481.0,72700.0
2018-06-20,75800.0,76200.0,73500.0,1073113.0,74800.0
2018-06-21,75200.0,75700.0,70900.0,1010057.0,71100.0
2018-06-22,70500.0,72600.0,68900.0,993932.0,72000.0
2018-06-25,72500.0,77800.0,71800.0,1461095.0,75300.0
2018-06-26,74100.0,78400.0,73600.0,1015256.0,77000.0
2018-06-27,77600.0,78000.0,74900.0,700671.0,74900.0
2018-06-28,74300.0,74900.0,72000.0,671455.0,72000.0
2018-06-29,72600.0,73400.0,71000.0,592266.0,73300.0
2018-07-02,73300.0,73900.0,68700.0,1026229.0,69100.0
2018-07-03,69600.0,70500.0,66400.0,990329.0,67900.0
2018-07-04,68100.0,69600.0,67100.0,819749.0,69000.0
2018-07-05,68300.0,77500.0,68200.0,1573024.0,74500.0
2018-07-06,74400.0,74500.0,71200.0,931255.0,73200.0
2018-07-09,73900.0,76000.0,72700.0,1039642.0,72800.0
2018-07-10,73700.0,74500.0,73100.0,482704.0,73200.0
2018-07-11,72000.0,73000.0,70000.0,719789.0,70000.0
2018-07-12,70000.0,71300.0,69700.0,504728.0,70500.0
2018-07-13,70000.0,71600.0,69700.0,507211.0,70400.0
2018-07-16,71000.0,72200.0,70000.0,550516.0,70300.0
2018-07-17,70700.0,70900.0,68600.0,741515.0,68700.0
2018-07-18,69300.0,69900.0,66700.0,854073.0,67100.0
2018-07-19,67400.0,67700.0,58100.0,3812932.0,62200.0
2018-07-20,61900.0,65200.0,61100.0,2038993.0,61800.0
2018-07-23,61300.0,62000.0,53300.0,2667093.0,53600.0
2018-07-24,53800.0,54700.0,50300.0,3424127.0,50300.0
2018-07-25,50300.0,50800.0,45300.0,7419416.0,46300.0
2018-07-26,47300.0,50200.0,45600.0,5990446.0,48900.0
2018-07-27,49200.0,51800.0,48100.0,4038471.0,49400.0
2018-07-30,48800.0,51000.0,47550.0,2050824.0,50200.0
2018-07-31,49900.0,52700.0,49750.0,1991424.0,52200.0
2018-08-01,52500.0,60400.0,52400.0,5787849.0,58300.0
2018-08-02,58600.0,58700.0,55700.0,2381023.0,58500.0
2018-08-03,59000.0,60300.0,58200.0,1612282.0,59200.0
2018-08-06,59000.0,60800.0,58200.0,1644223.0,58500.0
2018-08-07,59300.0,59700.0,56400.0,1533578.0,59000.0
2018-08-08,59400.0,60400.0,58700.0,1263841.0,58900.0
2018-08-09,58500.0,62600.0,57400.0,2958273.0,62200.0
2018-08-10,61600.0,62900.0,59700.0,1699834.0,60300.0
2018-08-13,59900.0,60900.0,54800.0,1969557.0,55200.0
2018-08-14,55100.0,57700.0,54800.0,1515087.0,57000.0
2018-08-16,55300.0,58400.0,54400.0,1348411.0,57500.0
2018-08-17,57800.0,62000.0,57700.0,2558618.0,61500.0
2018-08-20,62000.0,62100.0,60300.0,1148053.0,60500.0
2018-08-21,61600.0,64200.0,61200.0,1662342.0,62900.0
2018-08-22,63500.0,64000.0,61600.0,930691.0,62000.0
2018-08-23,62000.0,62900.0,61200.0,885404.0,62800.0
2018-08-24,64600.0,66600.0,63700.0,2110154.0,65000.0
2018-08-27,66200.0,67500.0,64700.0,1302620.0,66300.0
2018-08-28,67300.0,69100.0,66500.0,1677504.0,67400.0
2018-08-29,67900.0,68100.0,65300.0,1044419.0,66100.0
2018-08-30,65800.0,68600.0,65400.0,1002923.0,68500.0
2018-08-31,67900.0,79100.0,67700.0,5987954.0,76400.0
2018-09-03,76400.0,80300.0,75700.0,3267044.0,77100.0
