Date,Open,High,Low,Close,Adj Close,Volume
2000-11-15,270500.0,273000.0,265500.0,267000.0,152628.390625,255800
2000-11-16,265000.0,271000.0,265000.0,270000.0,154343.328125,97400
2000-11-17,272000.0,272000.0,265000.0,270500.0,154629.15625,143900
2000-11-20,265500.0,270000.0,265500.0,266000.0,152056.734375,62400
2000-11-21,259000.0,261000.0,252000.0,259000.0,148055.296875,143500
2000-11-22,258000.0,262000.0,254500.0,257000.0,146911.96875,83900
2000-11-23,246500.0,253000.0,246500.0,250000.0,142910.484375,165400
2000-11-24,251500.0,257500.0,249000.0,257000.0,146911.96875,127400
2000-11-27,261000.0,267500.0,259000.0,267000.0,152628.390625,149400
2000-11-28,262000.0,265000.0,258000.0,258000.0,147483.625,101600
2000-11-29,248000.0,252000.0,244000.0,250000.0,142910.484375,142200
2000-11-30,247000.0,247000.0,238000.0,244000.0,139480.65625,214200
2000-12-01,232000.0,251500.0,232000.0,251000.0,143482.109375,285500
2000-12-04,252000.0,255500.0,240500.0,241000.0,137765.6875,196900
2000-12-05,245000.0,249500.0,242000.0,249500.0,142624.6875,155200
2000-12-06,264000.0,267000.0,253000.0,253000.0,144625.421875,470500
2000-12-07,254500.0,260000.0,249500.0,260000.0,148626.890625,225500
2000-12-08,262000.0,268500.0,261000.0,265000.0,151485.109375,257900
2000-12-11,274500.0,292500.0,273000.0,288000.0,164632.890625,498500
2000-12-12,288000.0,288500.0,273500.0,278000.0,158916.46875,336400
2000-12-13,275000.0,289500.0,273000.0,287000.0,164061.25,322000
2000-12-14,277000.0,284000.0,275000.0,278000.0,158916.46875,476900
2000-12-15,273000.0,289000.0,262000.0,263000.0,150341.859375,522500
2000-12-18,263000.0,278500.0,260500.0,277000.0,158344.828125,294100
2000-12-19,277000.0,281000.0,272000.0,277000.0,158344.828125,191200
2000-12-20,267000.0,273000.0,265500.0,268000.0,153200.0625,193300
2000-12-21,260000.0,272500.0,259000.0,267000.0,152628.390625,202600
2000-12-22,267000.0,271500.0,255000.0,255000.0,145768.71875,206800
2000-12-26,262000.0,262000.0,248000.0,253000.0,144625.421875,1092300
2000-12-27,253000.0,253000.0,253000.0,253000.0,144625.421875,0
2000-12-28,253000.0,253000.0,253000.0,253000.0,144625.421875,0
2000-12-29,253000.0,253000.0,253000.0,253000.0,144625.421875,0
2001-01-01,253000.0,253000.0,253000.0,253000.0,144625.421875,0
2001-01-02,253000.0,261500.0,250000.0,260500.0,148912.71875,138200
2001-01-03,255000.0,259000.0,249000.0,257000.0,146911.96875,210800
2001-01-04,287000.0,288000.0,271000.0,271000.0,154914.984375,372900
2001-01-05,278000.0,286000.0,271000.0,284500.0,162632.125,403800
2001-01-08,280000.0,289000.0,278000.0,287000.0,164061.25,292600
2001-01-09,285000.0,286000.0,278500.0,285000.0,162917.96875,263600
2001-01-10,285000.0,294000.0,281500.0,281500.0,160917.171875,398100
2001-01-11,283000.0,284500.0,275500.0,275500.0,157487.34375,281300
2001-01-12,291500.0,302500.0,288000.0,293500.0,167776.890625,586000
2001-01-15,294000.0,294000.0,279500.0,286500.0,163775.40625,383500
2001-01-16,280000.0,285000.0,277000.0,278500.0,159202.28125,316900
2001-01-17,281000.0,285000.0,274000.0,277000.0,158344.828125,278000
2001-01-18,277000.0,279000.0,272000.0,275000.0,157201.53125,326800
2001-01-19,285000.0,285000.0,275000.0,279000.0,159488.125,305600
2001-01-22,279000.0,280500.0,272500.0,278500.0,159202.28125,203100
2001-01-26,275000.0,277500.0,266000.0,266000.0,152056.734375,193900
2001-01-29,260000.0,264000.0,252000.0,257000.0,146911.96875,274500
2001-01-30,259500.0,264000.0,252000.0,253000.0,144625.421875,297400
2001-01-31,254000.0,265000.0,253000.0,265000.0,151485.109375,316700
2001-02-01,260000.0,268500.0,259000.0,266000.0,152056.734375,195100
2001-02-02,265000.0,266000.0,255000.0,261000.0,149198.546875,199000
2001-02-05,253000.0,256000.0,249000.0,249500.0,142624.6875,223600
2001-02-06,248000.0,256000.0,248000.0,256000.0,146340.34375,135200
2001-02-07,256000.0,256000.0,250500.0,254500.0,145482.859375,167700
2001-02-08,255000.0,262000.0,255000.0,260000.0,148626.890625,258200
2001-02-09,259000.0,259000.0,252000.0,255000.0,145768.71875,175100
2001-02-12,252000.0,257500.0,247000.0,257000.0,146911.96875,165500
2001-02-13,257000.0,257000.0,250000.0,252000.0,144053.765625,117700
2001-02-14,248000.0,249500.0,244500.0,248000.0,141767.203125,270800
2001-02-15,246500.0,250500.0,242000.0,242000.0,138337.359375,279600
2001-02-16,243000.0,246500.0,243000.0,245000.0,140052.28125,157000
2001-02-19,240000.0,240000.0,235000.0,236500.0,135193.34375,177200
2001-02-20,232000.0,235000.0,226500.0,233000.0,133192.578125,295600
2001-02-21,225500.0,228000.0,212500.0,214000.0,122331.390625,464200
2001-02-22,208000.0,210000.0,199000.0,205000.0,117186.58593800002,623300
2001-02-23,204500.0,216500.0,204500.0,212500.0,121473.91406300002,456800
2001-02-26,210500.0,213000.0,204500.0,212500.0,121473.91406300002,218700
2001-02-27,213000.0,221000.0,206000.0,208000.0,118901.50781300002,226200
2001-02-28,205000.0,215000.0,203000.0,212500.0,121473.91406300002,189400
2001-03-01,212500.0,212500.0,212500.0,212500.0,121473.91406300002,0
2001-03-02,210000.0,211000.0,205000.0,208500.0,119187.328125,265500
2001-03-05,205500.0,222500.0,205500.0,222500.0,127190.34375,202300
2001-03-06,224500.0,226000.0,217500.0,221000.0,126332.86718800002,220600
2001-03-07,224500.0,226000.0,217500.0,217500.0,124332.11718800002,173500
2001-03-08,219000.0,223500.0,218000.0,223500.0,127761.96093800002,245400
2001-03-09,219500.0,219500.0,213000.0,214500.0,122617.1875,162300
2001-03-12,208500.0,210000.0,205000.0,205000.0,117186.58593800002,134000
2001-03-13,197000.0,205000.0,196500.0,205000.0,117186.58593800002,149800
2001-03-15,201000.0,207500.0,199500.0,206000.0,117758.234375,163900
2001-03-16,206500.0,208500.0,202500.0,205000.0,117186.58593800002,121500
2001-03-19,203000.0,208500.0,201000.0,206500.0,118044.0625,125600
2001-03-20,207000.0,209000.0,202500.0,203000.0,116043.32031300002,123500
2001-03-21,199000.0,203000.0,198500.0,202000.0,115471.65625,169100
2001-03-22,200000.0,201000.0,198500.0,199000.0,113756.75781300002,159700
2001-03-23,199000.0,202500.0,197000.0,198000.0,113185.125,231500
2001-03-26,198000.0,199000.0,195000.0,197500.0,112899.28125,198600
2001-03-27,198000.0,198000.0,192500.0,193000.0,110326.91406300002,164700
2001-03-28,195000.0,196000.0,182000.0,184500.0,105467.929688,299400
2001-03-29,182000.0,184500.0,179000.0,182000.0,104038.835938,339100
2001-03-30,180000.0,188500.0,180000.0,183000.0,104610.5,396100
2001-04-02,183500.0,184000.0,176500.0,178000.0,101752.273438,239800
2001-04-03,171500.0,174000.0,166000.0,166000.0,94892.539063,520100
2001-04-04,163500.0,169000.0,161000.0,165000.0,94320.921875,585600
2001-04-05,165000.0,165000.0,165000.0,165000.0,94320.921875,0
2001-04-06,182000.0,182000.0,173500.0,173500.0,99179.890625,606200
2001-04-09,171000.0,174000.0,167000.0,168000.0,96035.84375,221200
2001-04-10,170000.0,175500.0,169500.0,171500.0,98036.59375,244100
2001-04-11,181000.0,190000.0,179000.0,190000.0,108611.984375,510300
2001-04-12,193000.0,195500.0,186000.0,190000.0,108611.984375,404700
2001-04-13,190500.0,192000.0,186500.0,192000.0,109755.24218800002,221200
2001-04-16,188000.0,192500.0,182500.0,183500.0,104896.320313,136600
2001-04-17,183500.0,192500.0,181500.0,189000.0,108040.34375,282000
2001-04-18,192500.0,199500.0,187500.0,199500.0,114042.57031300002,409500
2001-04-19,215000.0,228500.0,210000.0,216000.0,123474.64843800002,1101300
2001-04-20,219000.0,222500.0,211500.0,216000.0,123474.64843800002,407900
2001-04-23,216000.0,218000.0,210000.0,215000.0,122903.03125,259000
2001-04-24,207000.0,223000.0,203000.0,218000.0,124617.96875,323100
2001-04-25,216000.0,223000.0,213500.0,222000.0,126904.5,271400
2001-04-26,216000.0,223000.0,213500.0,222000.0,126904.5,271400
2001-04-27,219000.0,222000.0,213000.0,216500.0,123760.49218800002,124000
2001-04-30,218000.0,226500.0,218000.0,226500.0,129476.89843800002,228000
2001-05-01,226500.0,226500.0,226500.0,226500.0,129476.89843800002,0
2001-05-02,240000.0,240000.0,228500.0,234000.0,133764.1875,304900
2001-05-03,234000.0,235500.0,228500.0,233500.0,133478.40625,337600
2001-05-04,233000.0,237000.0,228500.0,234500.0,134050.03125,508000
2001-05-07,234500.0,237000.0,232500.0,235500.0,134621.6875,285200
2001-05-08,235500.0,235500.0,229000.0,229500.0,131191.828125,283700
2001-05-09,229500.0,230000.0,217000.0,219500.0,125475.39843800002,383400
2001-05-10,219500.0,220000.0,215500.0,216000.0,123474.64843800002,459900
2001-05-11,216000.0,223000.0,216000.0,221000.0,126332.86718800002,261200
2001-05-14,221000.0,223500.0,218000.0,218000.0,124617.96875,220100
2001-05-15,218000.0,218500.0,206500.0,209000.0,119473.19531300002,405100
2001-05-16,209500.0,214000.0,209000.0,209000.0,119473.19531300002,199300
2001-05-17,215500.0,224000.0,213500.0,224000.0,128047.765625,373300
2001-05-18,224000.0,226500.0,218000.0,224500.0,128333.625,553000
2001-05-21,225000.0,230000.0,224500.0,229000.0,130906.00781300002,321400
2001-05-22,234000.0,236500.0,229500.0,230500.0,131763.5,378400
2001-05-23,230500.0,231000.0,223500.0,225000.0,128619.453125,343000
2001-05-24,224000.0,228000.0,219000.0,228000.0,130334.34375,259600
2001-05-25,228000.0,230000.0,222500.0,224500.0,128333.625,210700
2001-05-28,224500.0,225500.0,220500.0,223000.0,127476.17968800002,117900
2001-05-29,223000.0,225000.0,220000.0,222500.0,127190.34375,156500
2001-05-30,224500.0,224500.0,218000.0,223500.0,127761.96093800002,188100
2001-05-31,218000.0,220500.0,217000.0,219500.0,125475.39843800002,142900
2001-06-01,219500.0,220000.0,215000.0,216000.0,123474.64843800002,178600
2001-06-04,212000.0,218500.0,212000.0,218500.0,124903.77343800002,98300
2001-06-05,218500.0,220500.0,210500.0,213000.0,121759.71875,178100
2001-06-06,213000.0,213000.0,213000.0,213000.0,121759.71875,0
2001-06-07,209000.0,214500.0,208500.0,209000.0,119473.19531300002,131800
2001-06-08,212500.0,217500.0,210000.0,217000.0,124046.32031300002,141300
2001-06-11,212000.0,213000.0,208500.0,210000.0,120044.828125,204100
2001-06-12,207000.0,208500.0,204500.0,206500.0,118044.0625,146300
2001-06-13,209000.0,215500.0,207000.0,214000.0,122331.390625,189300
2001-06-14,212000.0,215500.0,209500.0,210500.0,120330.65625,242100
2001-06-15,209000.0,213000.0,205000.0,210500.0,120330.65625,242400
2001-06-18,209000.0,210500.0,206500.0,207000.0,118329.890625,144800
2001-06-19,204500.0,211000.0,204000.0,208000.0,118901.50781300002,233200
2001-06-20,205000.0,207500.0,202000.0,202000.0,115471.65625,189700
2001-06-21,202000.0,211000.0,202000.0,210000.0,120044.828125,390200
2001-06-22,215000.0,223500.0,212500.0,216000.0,123474.64843800002,844400
2001-06-25,216000.0,218000.0,203000.0,205000.0,117186.58593800002,431400
2001-06-26,205000.0,205000.0,199000.0,202000.0,115471.65625,279900
2001-06-27,201000.0,201000.0,190000.0,191000.0,109183.60156300002,332200
2001-06-28,191000.0,197000.0,185000.0,191000.0,109183.60156300002,307200
2001-06-29,195000.0,197500.0,191500.0,191500.0,109469.421875,142200
2001-07-02,194500.0,201000.0,192500.0,200500.0,114614.19531300002,153400
2001-07-03,201500.0,206500.0,199000.0,206000.0,117758.234375,142100
