Date,Open,High,Low,Volume,Close
2003-04-02,33000,34250,32100,391467,34250
2003-04-03,34550,34750,34000,309702,34000
2003-04-04,67200,71300,66600,288205,70800
2003-04-07,72000,73300,69300,278819,69800
2003-04-08,70100,72900,69800,265188,70900
2003-04-09,72000,75100,70500,401119,73700
2003-04-10,74500,74500,69100,312086,71500
2003-04-11,71000,72900,70000,223491,70000
2003-04-14,70800,78300,70800,344655,75700
2003-04-15,79100,79500,75700,308261,77700
2003-04-16,82600,87000,82600,294546,87000
2003-04-17,91000,95700,90100,608418,93300
2003-04-18,95500,95700,90500,379389,94000
2003-04-21,93900,97500,91500,304824,97300
2003-04-22,95500,100000,95500,328683,96400
2003-04-23,98000,102000,94500,409469,95500
2003-04-24,94700,95900,85300,422802,88100
2003-04-25,86500,91600,81400,490375,88200
2003-04-28,87100,95700,87100,566940,94000
2003-04-29,95800,105000,95800,514470,105000
2003-04-30,107000,115000,104000,706028,109000
2003-05-02,113500,122000,110500,620845,118000
2003-05-06,118500,119000,104000,653726,107000
2003-05-07,105500,110500,103000,621203,106000
2003-05-09,106000,108500,103000,356104,108500
2003-05-12,110000,121500,107000,812740,120500
2003-05-13,119000,126500,113000,712984,113000
2003-05-14,116000,122000,113000,706283,117000
2003-05-15,119500,119500,112500,403406,115000
2003-05-16,112000,122000,110500,791047,111000
2003-05-19,108000,114500,106000,403452,109500
2003-05-20,106000,121500,106000,1345030,119500
2003-05-21,120500,122500,113000,597611,115000
2003-05-22,114500,128500,113500,1018973,128000
2003-05-23,131000,134500,126500,644555,130000
2003-05-26,133000,140000,130500,650966,134500
2003-05-27,137500,138000,126000,541999,130000
2003-05-28,134500,135000,117500,470886,121000
2003-05-29,119500,133000,119500,619151,129500
2003-05-30,127000,132500,125500,275857,130000
2003-06-02,129500,131000,122000,291346,124000
2003-06-03,122000,124000,109500,530578,109500
2003-06-04,113000,119500,111500,477521,116000
2003-06-05,118500,121000,110000,437140,112000
2003-06-09,113000,125000,113000,648332,125000
2003-06-10,125500,131000,122500,618093,126500
2003-06-11,130000,140000,128500,690342,136500
2003-06-12,141000,147000,139500,681259,144500
2003-06-13,148000,148500,138500,408395,141000
2003-06-16,138500,147000,136500,297718,147000
2003-06-17,152500,153000,144500,374060,144500
2003-06-18,144500,146500,141000,208169,144000
2003-06-19,144000,145000,137000,297530,137500
2003-06-20,135500,141500,133500,286284,138500
2003-06-23,137500,139000,128500,226770,131500
2003-06-24,126500,136000,126500,347724,134000
2003-06-25,135000,141500,135000,307684,139000
2003-06-26,137500,142000,136000,150846,136000
2003-06-27,140500,151500,139500,522252,150000
2003-06-30,150000,152000,144000,381243,147500
2003-07-01,149500,159000,145500,449275,154500
2003-07-02,159000,161500,154500,405687,158500
2003-07-03,161500,171000,160000,510535,163000
2003-07-04,163500,169500,163500,272271,167000
2003-07-07,172000,182500,171000,493969,176500
2003-07-08,179500,180000,168500,380228,173500
2003-07-09,173500,180000,170500,226641,172000
2003-07-10,168000,170500,161500,373580,165000
2003-07-11,161000,171000,160500,306481,168500
2003-07-14,171000,188000,170000,518281,183000
2003-07-15,190000,197500,185500,572136,187000
2003-07-16,193000,209000,185500,845329,209000
2003-07-18,203000,215000,198500,590831,201000
2003-07-21,203500,212000,199500,429186,202000
2003-07-22,195500,198500,177800,794121,182000
2003-07-23,177000,180000,160500,1140240,169000
2003-07-24,169000,174700,168600,424253,169500
2003-07-25,166600,184500,166600,589891,182100
2003-07-28,189000,203500,188200,505786,201000
2003-07-29,199000,201600,190800,380855,192000
2003-07-30,194400,201000,193000,456926,196000
2003-07-31,195900,199000,186100,309688,192100
2003-08-01,193000,196000,186700,296633,189000
2003-08-04,183000,183500,170600,409367,174000
2003-08-05,174500,180000,172400,367988,173500
2003-08-06,170000,177500,166700,428037,177000
2003-08-07,179500,179700,171400,219481,174100
2003-08-08,172500,175000,169000,267927,169000
2003-08-11,167100,171400,163800,257953,166200
2003-08-12,167500,172600,166200,301256,169000
2003-08-13,168000,171000,165200,296277,168500
2003-08-14,170500,178800,169000,410254,174000
2003-08-18,176000,180900,174300,293723,174300
2003-08-19,180000,180600,167500,329190,168000
2003-08-20,167000,169900,156100,383302,159100
2003-08-21,160000,164000,156500,387907,156800
2003-08-22,159900,160000,149300,396602,150000
2003-08-25,150000,164200,147000,614173,163700
2003-08-26,163900,165100,156000,297829,159300
2003-08-27,162900,162900,156000,285571,160000
2003-08-28,162000,167900,160000,308078,161200
2003-08-29,166800,177600,164600,650475,176000
2003-09-01,180500,188100,178100,539988,181200
2003-09-02,184000,184000,176700,295938,182000
2003-09-03,181900,182600,175600,286710,176100
2003-09-04,175000,177000,168600,288251,169300
2003-09-05,169700,172700,167600,205172,171400
2003-09-08,168100,171400,161900,229679,161900
2003-09-09,160500,168900,160500,249263,168100
2003-09-15,168000,181300,166800,403760,177500
2003-09-16,178000,179400,174400,164026,179000
2003-09-17,183000,183000,176000,186219,176000
2003-09-18,174500,176800,168600,213061,169200
2003-09-19,173000,174200,165500,199222,168800
2003-09-22,168700,169800,156500,303465,158000
2003-09-23,157500,163300,152500,369558,160400
2003-09-24,161100,163000,158200,328126,159000
2003-09-25,151000,159000,150300,264835,157500
2003-09-26,155100,163800,155100,299502,156000
2003-09-29,156000,159000,151800,166799,154000
2003-09-30,157000,157500,151900,190573,154000
2003-10-01,150500,163000,150500,250673,163000
2003-10-02,167000,175500,165200,562596,172800
2003-10-06,176000,177100,172500,244135,172500
2003-10-07,174000,174600,168000,181022,168700
2003-10-08,170000,174500,166600,264514,167000
2003-10-09,168100,170400,165100,147904,167500
2003-10-10,170500,173400,166700,222445,168500
2003-10-13,167000,173600,166000,180892,173000
2003-10-14,175200,179700,173400,299081,176000
2003-10-15,178000,178600,174800,181877,175900
2003-10-16,176000,181200,175200,269637,178500
2003-10-17,179400,179500,169600,190613,169900
2003-10-20,170000,171000,165000,156177,166100
2003-10-21,166100,168500,160000,271749,161700
2003-10-22,161100,164100,158200,197743,159900
2003-10-23,156800,158000,152600,189995,153000
2003-10-24,153300,161300,153300,268549,161000
2003-10-27,162500,162700,158500,148078,158600
2003-10-28,155700,158500,151200,257936,158500
2003-10-29,160000,161000,153800,197378,154100
2003-10-30,155400,159100,154000,275698,155300
2003-10-31,156200,156500,150200,217070,151500
2003-11-03,150100,153000,149500,154250,150100
2003-11-04,151500,153000,143000,428561,145900
2003-11-05,142100,144000,128400,1232062,132700
2003-11-06,135800,138000,132100,531712,133000
2003-11-07,126000,132300,121300,707720,130000
2003-11-10,127100,134500,127100,344743,130500
2003-11-11,130100,135500,127200,457352,128000
2003-11-12,129600,140100,129000,549930,137800
2003-11-13,141500,141800,138200,316925,138500
2003-11-14,138500,141700,136000,206223,139300
2003-11-17,141000,148800,139600,610942,148800
2003-11-18,148700,149100,143700,202142,147900
2003-11-19,145100,147200,140500,199066,140500
2003-11-20,141000,144600,141000,177244,141300
2003-11-21,138500,140900,136600,153140,136600
2003-11-24,135200,138500,128500,176458,129100
2003-11-25,133000,135500,132500,161984,134000
2003-11-26,133200,138400,131800,152325,136600
2003-11-27,136800,139100,134000,113781,134000
2003-11-28,135000,136700,134100,117254,136600
2003-12-01,139700,152900,139700,359842,151500
2003-12-02,153600,155100,148600,290627,150700
2003-12-03,150000,151000,146000,185883,151000
2003-12-04,152000,154400,150000,182256,151500
2003-12-05,150000,154900,149500,181432,150600
2003-12-08,150200,151600,147600,114880,147700
2003-12-09,149000,151000,147000,84172,147700
2003-12-10,145000,147700,145000,71908,146000
2003-12-11,145900,150700,145600,155761,145800
2003-12-12,150000,150000,140100,339299,141100
2003-12-15,143600,144400,141500,161137,142900
2003-12-16,140000,141200,134500,242377,135000
2003-12-17,135000,139300,135000,156045,136900
2003-12-18,137000,138500,135100,120662,135300
2003-12-19,136100,136900,130700,198381,131500
2003-12-22,130700,133000,126000,190539,126700
2003-12-23,127700,129300,122800,139873,124000
2003-12-24,124500,129100,122300,200261,125500
2003-12-26,124100,129300,124100,169258,128500
2003-12-29,129500,137500,129500,236396,136500
2003-12-30,139500,139600,135300,202909,138200
2004-01-02,139700,139800,137000,137026,137900
2004-01-05,138500,138700,136000,116504,138200
2004-01-06,140400,143500,138400,194191,138500
2004-01-07,139600,141400,137000,139545,137000
2004-01-08,138100,139300,131700,222165,134100
2004-01-09,135200,146400,134300,480514,144700
2004-01-12,145500,152700,144800,326390,151400
2004-01-13,153200,154000,148900,178562,150500
2004-01-14,150000,152500,145500,196894,148000
2004-01-15,146100,146700,137700,269650,138500
2004-01-16,139800,141600,138200,103737,140400
2004-01-19,141900,143900,137800,104011,137800
2004-01-20,133500,137700,133100,101951,136900
2004-01-26,138700,142600,138000,177101,140700
2004-01-27,135000,135000,129000,545636,130900
2004-01-28,130200,133300,125800,335334,132000
2004-01-29,129100,135100,129100,146465,133000
2004-01-30,133500,139500,133500,239113,137500
2004-02-02,139000,141500,137300,172455,138100
2004-02-03,138500,138500,134000,115607,134800
2004-02-04,133800,135300,132000,78262,134300
2004-02-05,134300,150400,134300,782488,150400
2004-02-06,158000,162500,132400,1383013,150000
2004-02-09,151000,152000,143200,352933,145500
2004-02-10,145600,148600,144500,220621,145000
2004-02-11,145200,147700,142700,205310,143200
2004-02-12,144200,150800,144200,334915,149100
2004-02-13,152000,155300,150900,273554,154700
2004-02-16,153500,155900,153000,178208,153500
2004-02-17,153500,154000,149600,155659,150200
2004-02-18,150000,155400,150000,232820,153200
2004-02-19,153300,155100,151100,108531,153200
2004-02-20,155500,156500,154200,133132,156000
2004-02-23,158000,159600,153500,142479,153700
2004-02-24,153700,155500,150000,245966,150000
2004-02-25,148600,152000,146000,228754,146100
2004-02-26,76000,77600,72000,231454,72000
2004-02-27,72100,74000,72000,123989,73300
2004-03-02,73300,74400,71600,125532,71600
2004-03-03,71100,75200,71100,234946,72500
2004-03-04,74000,74800,73000,155670,74500
2004-03-05,75500,76400,75400,132077,76200
2004-03-08,76200,77800,75800,109135,76000
2004-03-09,75000,76700,75000,88606,76000
2004-03-10,76000,76500,75900,88441,76000
2004-03-11,76000,81400,76000,345276,81000
2004-03-12,80300,84600,77500,613140,82400
2004-03-15,84800,85000,81500,237889,82500
2004-03-16,82000,83300,81300,208024,83000
2004-03-17,83200,87400,83000,309413,86600
2004-03-18,88000,96900,87500,939409,95900
2004-03-19,96800,96800,92700,311355,94500
2004-03-22,93000,93700,85200,354436,85200
2004-03-23,84100,85000,82600,249403,84000
2004-03-24,84100,87300,84000,303381,85000
2004-03-25,83600,85000,82000,191111,82200
2004-03-26,83500,84900,82200,409629,82600
2004-03-29,82600,86100,82600,335735,85900
2004-03-30,87000,87100,82900,234689,83800
2004-03-31,84500,84800,82900,237176,84300
2004-04-01,84600,86200,84000,227161,85200
2004-04-02,87500,90400,87300,418040,88400
2004-04-06,90300,91200,88300,459431,90600
2004-04-07,90900,92600,90300,368888,92200
2004-04-08,94900,95300,91000,343575,91100
2004-04-09,92000,94100,91200,361361,92700
2004-04-12,94000,94600,93300,227394,93500
2004-04-13,94000,96000,94000,322086,94500
2004-04-14,93500,93800,90000,326715,91500
2004-04-16,90000,93200,89100,208958,92800
2004-04-19,92900,94900,92900,230314,94500
2004-04-20,95100,100000,94700,432186,97200
2004-04-21,98100,101400,97500,466376,101400
2004-04-22,104000,113200,103500,796975,109600
2004-04-23,112500,117700,109000,643157,109700
2004-04-26,109900,112100,105400,298300,106500
2004-04-27,105500,111900,103200,371756,111400
2004-04-28,110000,113500,107100,267353,109000
2004-04-29,105000,107000,100600,272089,104600
2004-04-30,99000,105400,99000,339847,104600
2004-05-03,104000,106800,103300,187877,105500
2004-05-04,107100,109800,106500,212145,107000
2004-05-06,107000,108700,101600,264736,101600
2004-05-07,101500,103500,97500,254452,103500
2004-05-10,100000,103000,95100,267467,97000
2004-05-11,95600,97600,90500,313448,91000
2004-05-12,93000,101900,92900,480250,101900
2004-05-13,100000,102900,97700,268861,100700
2004-05-14,101000,101500,90600,503055,92900
2004-05-17,90200,92000,81800,511098,81800
2004-05-18,79000,88600,77700,656798,86100
2004-05-19,87100,94700,87100,410711,92000
2004-05-20,89100,97700,88500,467228,92300
2004-05-21,95300,96800,92300,275887,96000
2004-05-24,98100,98500,94500,249179,95000
2004-05-25,95000,96500,92900,200425,94000
2004-05-27,97900,102400,96000,465019,100800
2004-05-28,103600,108000,102400,516550,108000
2004-05-31,106900,110500,106100,238003,110400
2004-06-01,110800,111200,107800,184754,109500
2004-06-02,110000,110400,107500,183286,110000
2004-06-03,110100,110900,97500,381792,99900
2004-06-04,100000,101900,96300,318495,99400
2004-06-07,101000,105200,100800,196120,104200
2004-06-08,106000,107200,102400,187987,103100
2004-06-09,104200,109200,102500,317610,105100
2004-06-10,103500,108800,103200,198641,105500
2004-06-11,106000,107800,100500,241760,103000
2004-06-14,110000,114800,103200,589076,106000
2004-06-15,107000,107500,101500,289753,106500
2004-06-16,105000,108400,103700,151566,103900
2004-06-17,103900,106500,103300,157401,105700
2004-06-18,104400,114000,104300,456116,111200
2004-06-21,114000,114400,107900,407335,110000
2004-06-22,109100,110800,106000,121400,108700
2004-06-23,109000,110800,107300,119815,107300
2004-06-24,108700,110400,106000,184224,109200
2004-06-25,109200,110200,107000,153508,109100
2004-06-28,111100,112500,108900,162834,110000
2004-06-29,110500,113700,110500,205752,112900
2004-06-30,113000,115000,111000,181230,115000
2004-07-01,116000,118100,114100,150304,114700
2004-07-02,112000,112800,110300,166097,110500
2004-07-05,110000,111400,108600,79190,110000
2004-07-06,108500,110200,108000,93168,108300
2004-07-07,105200,108000,102200,145249,108000
2004-07-08,104500,106100,102200,200027,103200
2004-07-09,103000,105400,102000,190374,103200
2004-07-12,104300,106700,104000,143635,105500
2004-07-13,105500,107100,103600,104342,104900
2004-07-14,103700,104000,99500,180847,99500
2004-07-15,99600,101900,99500,119732,100400
2004-07-16,99000,101800,97500,123778,101000
2004-07-19,98300,106800,98300,227692,106400
2004-07-20,106000,107500,104400,141248,104400
2004-07-21,107500,110200,106500,230251,109500
2004-07-22,106500,108700,104900,112633,106100
2004-07-23,106600,108600,104300,107069,104400
2004-07-26,101000,102800,99900,175627,99900
2004-07-27,99000,101200,96400,181249,99900
2004-07-28,102000,103500,99000,113521,99000
2004-07-29,97000,99000,91500,275322,92000
2004-07-30,94100,96900,93500,207699,96900
2004-08-02,95600,99000,95000,129015,95000
2004-08-03,95500,96900,93600,148730,94000
2004-08-04,92600,94000,90100,150315,92700
2004-08-05,92900,97200,92900,184535,95000
2004-08-06,93000,95800,92500,246901,94000
2004-08-09,93000,93700,91200,148481,93100
2004-08-10,92100,95600,92100,210037,95300
2004-08-11,96200,97000,93200,159720,93500
2004-08-12,93500,95300,92800,137277,94100
2004-08-13,94000,97700,93400,184479,96600
2004-08-16,98000,101200,97600,219571,99400
2004-08-17,101900,102000,94900,204617,95900
2004-08-18,96000,96500,94500,117519,96000
2004-08-19,96900,98800,96900,163118,97700
2004-08-20,96700,98600,96400,83658,97500
2004-08-23,98600,99600,98000,75105,98000
2004-08-24,98500,98900,96600,78703,98300
2004-08-25,98700,100700,98400,185932,100300
2004-08-26,100700,102400,100000,144509,101000
2004-08-27,102000,102200,100300,88918,101000
2004-08-30,100500,101300,98500,81219,98500
2004-08-31,99000,99000,97000,143835,98500
2004-09-01,99500,109800,99500,475331,108300
2004-09-02,108500,111200,106600,198612,108900
2004-09-03,109000,111000,106900,142483,109000
2004-09-06,109500,109700,106900,116074,108900
2004-09-07,109000,110100,106000,136338,106500
2004-09-08,107700,107700,102100,226709,102100
2004-09-09,102100,103500,99500,149405,102000
2004-09-10,102100,102700,99500,282243,100000
2004-09-13,99400,103100,99400,203697,101700
2004-09-14,102000,103100,97700,323766,98000
2004-09-15,98000,101000,98000,279531,98100
2004-09-16,98100,99900,98100,156507,98100
2004-09-17,99000,104300,98900,450022,102900
2004-09-20,104000,105000,103000,187595,103700
2004-09-21,103500,104100,100200,185228,100600
2004-09-22,100100,101400,97900,228851,97900
2004-09-23,96400,96600,94500,263897,94500
2004-09-24,93300,94400,92500,270939,94100
2004-09-30,93100,97000,93100,221392,96300
2004-10-01,96300,98200,95700,140443,96000
2004-10-04,97700,98000,96600,181786,97100
2004-10-05,97700,97900,94000,429064,94600
2004-10-06,95100,95300,93400,319752,93600
2004-10-07,94000,95700,93500,402762,95000
2004-10-08,94000,96700,94000,292209,95700
2004-10-11,96000,98700,96000,278364,98500
2004-10-12,98000,98200,94500,199232,95000
2004-10-13,96500,98000,95100,258762,95600
2004-10-14,95300,95600,92900,194031,93000
2004-10-15,91900,94500,91900,124823,94200
2004-10-18,92600,97000,92600,175052,96000
2004-10-19,94500,96500,93700,229843,95000
2004-10-20,95000,95500,89800,315093,90100
2004-10-21,89000,89500,84200,401727,85500
2004-10-22,85500,88000,85500,393131,86500
2004-10-25,86000,88500,85200,185263,87000
2004-10-26,87200,88100,87000,73681,87500
2004-10-27,88500,88900,83600,234150,85100
2004-10-28,87000,89000,85600,132987,89000
2004-10-29,87400,88000,86500,64252,86900
2004-11-01,86200,88300,86200,78510,87000
2004-11-02,87100,90100,87100,153166,89500
2004-11-03,89100,91100,88600,80415,89700
2004-11-04,90100,90300,87200,100365,87300
2004-11-05,87800,88400,85300,174911,85900
2004-11-08,85500,86300,84700,194925,85000
2004-11-09,84700,85600,84500,169453,85000
2004-11-10,85000,87500,85000,312289,86100
2004-11-11,85100,86500,85000,176193,85600
2004-11-12,87200,90800,86700,457822,90500
2004-11-15,91100,91800,89100,192461,89400
2004-11-16,90300,90900,87800,135063,87800
2004-11-17,88000,89100,87400,143075,89000
2004-11-18,88700,89400,86200,105816,86400
2004-11-19,86400,87500,86000,128178,86600
2004-11-22,85500,88300,85200,123489,88000
2004-11-23,88200,90200,86900,142883,87500
2004-11-24,87700,88700,87300,95054,88000
2004-11-25,87500,88000,85900,147434,85900
2004-11-26,85900,87000,85200,106240,86300
2004-11-29,87000,87500,85600,82069,85600
2004-11-30,85600,88000,85200,133970,88000
2004-12-01,87500,88000,86000,89236,87500
2004-12-02,88500,88900,87400,120349,88500
2004-12-03,89700,90300,88500,215892,89400
2004-12-06,89100,89300,85800,152158,86000
2004-12-07,86000,86700,84600,141385,85300
2004-12-08,85000,85600,78200,386973,79200
2004-12-09,79800,82500,79800,279246,80500
2004-12-10,80100,81900,79200,189385,80500
2004-12-13,80500,82200,80200,129488,81700
2004-12-14,81300,82000,80800,107284,81600
2004-12-15,82400,84000,82100,78602,82500
2004-12-16,82500,84100,82100,57454,83200
2004-12-17,83000,83100,81400,105336,81600
2004-12-20,80600,81500,80100,132901,80600
2004-12-21,80600,81000,80000,105565,80300
2004-12-22,81500,81900,80400,141415,80500
2004-12-23,80500,81100,78500,116814,79100
2004-12-24,79100,80600,79100,93965,79600
2004-12-27,79000,80300,78900,124523,79000
2004-12-28,79100,79800,78500,97516,78600
2004-12-29,79000,80100,78800,126423,80000
2004-12-30,80100,83500,80100,181391,83500
2005-01-03,85100,87500,84000,260145,87200
2005-01-04,86500,87000,84600,184464,86000
2005-01-05,84600,85400,83400,144980,85000
2005-01-06,85400,89400,83800,611313,85500
2005-01-07,86200,88500,85900,376900,88400
2005-01-10,89500,93000,89500,385754,90500
2005-01-11,90000,92900,89000,285306,91500
2005-01-12,92000,94800,91600,228544,92600
2005-01-13,93400,93400,90600,132756,92000
2005-01-14,91100,92200,90600,96646,92000
2005-01-17,93500,100000,92100,361024,100000
2005-01-18,98900,102000,97100,322868,99500
2005-01-19,100000,100000,95900,251031,95900
2005-01-20,95100,95500,90900,263392,92000
2005-01-21,91000,94000,90700,155627,91900
2005-01-24,90600,93500,90600,162442,91000
2005-01-25,91000,91000,88200,175900,89000
2005-01-26,90000,93000,89600,304886,91900
2005-01-27,92500,93000,89000,223991,89000
2005-01-28,89000,89400,86700,223597,87200
2005-01-31,86000,87300,85300,245295,86300
2005-02-01,86700,88000,86600,158981,87100
2005-02-02,89300,92400,88400,453374,91500
2005-02-03,92900,94800,90500,473395,91800
2005-02-04,91900,92900,90200,163734,90400
2005-02-07,90600,91400,89700,129502,91200
2005-02-11,90400,90500,88600,206085,88700
2005-02-14,88800,90600,88800,173295,90000
2005-02-15,90600,93800,90400,290723,90400
2005-02-16,93000,93100,90200,214539,90600
2005-02-17,90800,91500,88600,252907,88900
2005-02-18,86800,88500,86800,235003,87400
2005-02-21,88000,88600,86400,242567,86500
2005-02-22,86000,87200,84500,233687,84900
2005-02-23,83200,84900,83200,178575,83200
2005-02-24,83500,87200,83500,244046,86900
2005-02-25,86900,88200,85700,162593,86500
2005-02-28,87700,90200,86300,317976,90000
2005-03-02,90600,91900,89000,267115,90000
2005-03-03,90400,90500,88100,108100,89500
2005-03-04,88300,90600,87900,160141,87900
2005-03-07,88000,89000,86800,128107,87700
2005-03-08,88100,91400,87600,241763,87900
2005-03-09,87900,89900,87800,237940,89700
2005-03-10,89700,91500,89200,232853,89300
2005-03-11,89400,91500,89300,162384,91500
2005-03-14,91000,91500,88600,139772,88700
2005-03-15,89000,90100,86800,149642,87100
2005-03-16,87100,87700,85600,98826,86000
2005-03-17,85000,85500,83900,145391,84100
2005-03-18,83500,85200,83200,113499,83800
2005-03-21,83800,85200,83800,102244,84600
2005-03-22,84200,85300,83900,70076,84300
2005-03-23,83600,84300,81200,183829,81200
2005-03-24,81900,85900,81700,213237,82300
2005-03-25,84300,88600,84200,364215,88300
2005-03-28,90400,91300,89300,225573,90000
2005-03-29,89900,90500,87900,172453,89600
2005-03-30,89200,90200,88500,107025,88800
2005-03-31,90500,91000,88400,160048,88600
2005-04-01,87700,89500,87700,142289,89000
2005-04-04,89900,89900,87700,84965,88000
2005-04-06,87800,92000,87800,317479,91100
2005-04-07,92000,93600,91700,184813,92600
2005-04-08,93300,93700,91300,93130,91800
2005-04-11,92000,93200,91800,76795,92100
2005-04-12,92500,93700,92200,91934,92700
2005-04-13,92800,94800,92800,131252,94000
2005-04-14,92800,93700,91100,79481,91500
2005-04-15,90500,90700,88000,101577,89400
2005-04-18,86500,87500,85200,106617,85200
2005-04-19,86000,89500,86000,86475,88800
2005-04-20,90100,94000,90100,277227,93800
2005-04-21,92800,95300,91300,298585,94700
2005-04-22,98000,98500,94700,272935,96000
2005-04-25,96000,96500,94900,62689,96000
2005-04-26,95500,98400,95500,133694,96000
2005-04-27,95100,95500,92900,87752,93000
2005-04-28,94000,94800,91800,76327,91800
2005-04-29,91200,93300,91200,68417,93000
2005-05-02,93600,97000,93600,129712,96800
2005-05-03,98200,101000,97000,389079,97900
2005-05-04,99800,99800,97200,168894,97600
2005-05-06,99000,99800,98500,221071,99400
2005-05-09,99000,99200,95200,117483,96400
2005-05-10,97100,98100,95500,70627,96400
2005-05-11,94700,96400,94600,73554,95600
