Date,Open,High,Low,Volume,Close
2005-02-14,28100,28300,27700,1035664,28000
2005-02-15,28000,28050,27750,1345910,27900
2005-02-16,27900,28000,27300,1612226,27450
2005-02-17,27800,28100,27450,1649425,27800
2005-02-18,27800,28200,27650,980194,28200
2005-02-21,28300,28600,28050,2130154,28500
2005-02-22,28500,28500,27700,1591873,28000
2005-02-23,27500,27750,27050,1162602,27200
2005-02-24,27600,28050,27350,1479174,28000
2005-02-25,28000,28500,27800,1307623,28500
2005-02-28,28400,29750,28350,1983103,29750
2005-03-02,30500,30500,29450,1932644,29650
2005-03-03,29650,29750,28800,1157167,29300
2005-03-04,29300,29700,29250,1783569,29500
2005-03-07,29900,29900,28800,1475390,28900
2005-03-08,28800,29200,28400,1082599,28800
2005-03-09,28800,29750,28700,1013065,29600
2005-03-10,29700,29700,28700,1703382,28700
2005-03-11,28900,29600,28650,891210,29400
2005-03-14,29300,29400,28850,1160475,29400
2005-03-15,29300,29550,28400,1112861,28400
2005-03-16,28100,28700,28100,1003753,28700
2005-03-17,28700,28800,27850,1539823,27900
2005-03-18,27900,28400,27700,881741,28350
2005-03-21,28350,28650,27850,677381,28500
2005-03-22,28300,28550,28000,813902,28200
2005-03-23,28100,28100,27350,931605,27950
2005-03-24,27800,28000,26950,1376639,27150
2005-03-25,27150,27400,27050,496930,27200
2005-03-28,27400,27550,27250,811957,27450
2005-03-29,27200,27300,26650,941748,26900
2005-03-30,26350,26900,26200,1288750,26900
2005-03-31,27150,27250,27050,908789,27200
2005-04-01,27200,27650,27100,694143,27350
2005-04-04,27100,27700,27100,1458111,27650
2005-04-06,28000,28050,27350,1184235,27450
2005-04-07,27600,27700,27350,770975,27650
2005-04-08,27850,28050,27600,757744,27600
2005-04-11,27400,27450,26950,1011274,27250
2005-04-12,27000,27100,26650,1101581,26700
2005-04-13,26700,26850,26250,1812647,26550
2005-04-14,26100,26400,26050,2072524,26100
2005-04-15,26100,26450,25800,1633085,26100
2005-04-18,25750,26100,25450,1334908,26000
2005-04-19,26200,26400,26100,1235972,26250
2005-04-20,26350,26900,26250,923867,26550
2005-04-21,26250,26450,26100,866631,26300
2005-04-22,26750,26750,26100,1062537,26150
2005-04-25,26200,26650,26100,1200623,26550
2005-04-26,26850,26850,26450,718464,26750
2005-04-27,26300,26650,26100,581419,26300
2005-04-28,26100,26300,25750,1174954,26000
2005-04-29,25650,26000,25400,860360,25750
2005-05-02,25750,26000,25500,681388,25500
2005-05-03,25500,25650,25100,812103,25350
2005-05-04,25300,25750,25150,810338,25650
2005-05-06,25650,25850,25600,1031315,25700
2005-05-09,25700,25750,25250,1553682,25400
2005-05-10,24550,24800,24400,3743344,24700
2005-05-11,24450,24600,24100,1999650,24200
2005-05-12,24250,24350,23850,1628382,24100
2005-05-13,23800,24250,23650,913964,24100
2005-05-16,23950,24800,23950,854956,24600
2005-05-17,24850,24950,24100,843401,24800
2005-05-18,24700,24900,24600,800345,24800
2005-05-19,25200,25400,24950,1721845,25150
2005-05-20,25100,25300,24900,559945,25000
2005-05-23,25400,25400,24750,499679,25150
2005-05-24,25250,25450,25050,1263478,25450
2005-05-25,25500,25600,24900,925643,25050
2005-05-26,24900,25400,24900,862687,25250
2005-05-27,25500,25750,25450,1290878,25550
2005-05-30,25650,25900,25450,579696,25600
2005-05-31,25600,25800,25300,747663,25800
2005-06-01,25500,25800,25500,520211,25750
2005-06-02,26000,26200,25750,727586,25850
2005-06-03,25850,26200,25800,488724,25950
2005-06-07,26200,26300,25900,677791,26000
2005-06-08,25900,26250,25800,1071133,26200
2005-06-09,26000,26300,25900,1154261,26300
2005-06-10,26500,26800,26150,988788,26650
2005-06-13,26700,27250,26700,831544,27050
2005-06-14,27100,27350,26800,481211,26850
2005-06-15,26850,27350,26700,1072413,27350
2005-06-16,27000,27100,26500,1575553,26700
2005-06-17,26800,26900,26450,828103,26850
2005-06-20,26600,26900,26400,611571,26800
2005-06-21,26600,26950,26450,1173558,26700
2005-06-22,26600,26900,26600,1041860,26800
2005-06-23,26900,27200,26850,1570811,27000
2005-06-24,27050,27150,26650,890135,26850
2005-06-27,26800,27050,26550,975022,26900
2005-06-28,26750,27000,26550,797575,26900
2005-06-29,27000,27100,26900,729118,26950
2005-06-30,26950,27100,26900,619434,26900
2005-07-01,26900,27550,26850,1128928,27550
2005-07-04,27900,27900,27400,762760,27450
2005-07-05,27650,27650,27300,455405,27500
2005-07-06,27600,27650,27300,641916,27500
2005-07-07,27350,27950,27350,673228,27600
2005-07-08,27750,27850,27550,622574,27800
2005-07-11,28150,28550,28000,1204922,28150
2005-07-12,28400,28600,28050,1391756,28500
2005-07-13,28400,28850,28250,931036,28400
2005-07-14,28500,29050,28450,1570370,29050
2005-07-15,29100,29150,28700,1124262,28750
2005-07-18,28650,29050,28500,758900,28950
2005-07-19,28950,29100,28750,971449,29100
2005-07-20,29200,30050,29200,2753890,29600
2005-07-21,29900,30050,29150,943936,29300
2005-07-22,28900,29500,28900,1177562,29500
2005-07-25,29450,30050,29450,1107564,30000
2005-07-26,30150,30700,30050,2339925,30600
2005-07-27,30950,31050,30200,1492637,30650
2005-07-28,31400,31500,30500,2220617,30500
2005-07-29,31300,31450,30850,1652367,31150
2005-08-01,31500,32150,31500,1660554,32000
2005-08-02,32250,32650,31200,1643903,32100
2005-08-03,32550,33300,31750,2687006,31900
2005-08-04,32500,32500,31000,1671485,31250
2005-08-05,30750,30850,30300,1623981,30500
2005-08-08,30200,31050,30150,1049013,30650
2005-08-09,30300,31600,30250,1575980,31200
2005-08-10,32000,32200,31400,1374252,31650
2005-08-11,31950,32300,31750,676966,32250
2005-08-12,32600,32650,31950,964802,32400
2005-08-16,32600,32850,32200,904745,32500
2005-08-17,32400,32450,31700,797938,31900
2005-08-18,31750,31900,30650,1474544,31000
2005-08-19,31000,31300,30300,970308,30750
2005-08-22,30650,32000,30650,798756,31900
2005-08-23,32300,32600,31800,1268740,32400
2005-08-24,32500,32550,31100,1329254,31200
2005-08-25,31000,31800,30550,1083263,31200
2005-08-26,31000,31500,30050,1058392,30100
2005-08-29,29700,30300,29500,845262,29800
2005-08-30,30100,30650,29600,810086,30300
2005-08-31,30000,30950,29950,805867,30400
2005-09-01,31000,31600,30900,671666,31600
2005-09-02,31900,32100,31600,925390,32000
2005-09-05,32200,32200,31450,368014,31500
2005-09-06,31300,32350,31300,688319,32200
2005-09-07,32500,32800,32500,620507,32800
2005-09-08,33000,33100,32350,1264387,32700
2005-09-09,32900,33800,32350,791864,33800
2005-09-12,33800,34850,33800,972604,34200
2005-09-13,34200,34900,34000,945023,34250
2005-09-14,34200,35400,34150,1331946,35300
2005-09-15,35500,35550,34750,757571,35500
2005-09-16,35500,35500,34250,1471265,34650
2005-09-20,35200,36250,34600,1673975,36250
2005-09-21,36200,36550,35800,1001108,36200
2005-09-22,35800,36200,35550,896008,36200
2005-09-23,35800,36000,34500,798495,34550
2005-09-26,34900,35200,34100,1384640,35200
2005-09-27,34900,35250,34700,1124846,34900
2005-09-28,34800,36750,34800,1586872,36500
2005-09-29,37000,38000,36500,1716007,37200
2005-09-30,37050,37300,36000,1826052,36300
2005-10-04,36300,37200,36300,1999871,37150
2005-10-05,37150,38250,36900,1763964,37000
2005-10-06,35950,36450,35550,1543793,36100
2005-10-07,36000,36700,35500,1114298,35500
2005-10-10,35200,36400,35200,771541,36300
2005-10-11,35950,37900,35900,1011582,37400
2005-10-12,37600,37650,35750,1367015,36200
2005-10-13,35500,36000,34650,1835008,35000
2005-10-14,35000,35400,33900,1647821,34500
2005-10-17,34100,34750,33350,1392797,33800
2005-10-18,33800,34750,33800,998690,34750
2005-10-19,34600,34650,33500,1279934,33750
2005-10-20,34800,34850,34000,984232,34400
2005-10-21,33550,35250,33550,869998,35100
2005-10-24,35100,35300,34300,676824,34400
2005-10-25,34950,35250,34300,1175081,34300
2005-10-26,34500,35250,34250,948269,35150
2005-10-27,34700,35300,34450,1092831,34500
2005-10-28,34100,34400,33700,1215027,33750
2005-10-31,34350,34800,33750,1265062,34800
2005-11-01,35100,37100,35000,3344772,36700
2005-11-02,36450,37250,36300,1666792,37250
2005-11-03,37250,37300,36500,1504191,36850
2005-11-04,36850,37100,36300,624981,36750
2005-11-07,36600,36800,35700,838771,36300
2005-11-08,36300,37250,36150,1623667,36500
2005-11-09,36100,37000,36100,1077658,36650
2005-11-10,36650,37100,36400,1247937,36500
2005-11-11,36900,37300,36750,1184306,37100
2005-11-14,37400,37500,37100,1093990,37500
2005-11-15,37400,37850,36850,1065041,37700
2005-11-16,37550,38250,37450,1294919,38250
2005-11-17,38300,38450,37850,851829,38250
2005-11-18,38450,38600,38200,1111292,38500
2005-11-21,38600,39700,38400,1620186,38900
2005-11-22,39100,39200,37300,1683917,37700
2005-11-23,37850,39950,37700,1992356,39550
2005-11-24,39750,41000,39150,1520078,41000
2005-11-25,40500,41050,40000,699213,40500
2005-11-28,40300,40850,40150,488280,40850
2005-11-29,40000,40500,38700,1754441,39350
2005-11-30,39800,40000,39400,882085,40000
2005-12-01,39800,39950,38600,1723537,39400
2005-12-02,39800,39850,38700,1670972,39050
2005-12-05,39000,39300,38800,680955,39000
2005-12-06,38550,39250,38550,1069185,39250
2005-12-07,39200,40550,38900,1861183,40300
2005-12-08,40300,41000,39700,1357041,40200
2005-12-09,39600,40750,39600,823069,40250
2005-12-12,40700,41700,40700,1356551,41700
2005-12-13,41800,42000,40700,766836,41600
2005-12-14,42350,42500,41050,1072243,41950
2005-12-15,42350,42600,41950,1253482,42500
2005-12-16,41950,43550,41900,1026185,42500
2005-12-19,43000,43500,42300,678118,43100
2005-12-20,42600,42700,41400,2172788,41700
2005-12-21,41950,42000,41250,1656304,41850
2005-12-22,41850,41900,40400,1689062,41100
2005-12-23,41000,41600,40450,913789,41600
2005-12-26,41800,42250,41400,747127,41400
2005-12-27,41400,42250,41400,885751,42150
2005-12-28,41850,41850,40800,684908,41600
2005-12-29,41650,42000,41000,935200,41050
2006-01-02,41150,41900,40600,948575,41900
2006-01-03,41900,42000,40900,1079858,41400
2006-01-04,42000,42100,41350,1494299,41700
2006-01-05,41800,42300,40700,1117238,41800
2006-01-06,41750,42000,41400,782420,42000
2006-01-09,42000,42200,40650,1819144,40800
2006-01-10,40800,41200,39650,1612098,40000
2006-01-11,40000,40300,39300,1120632,39800
2006-01-12,39800,40350,39700,841207,39850
2006-01-13,39850,41050,39850,1172969,40700
2006-01-16,40700,40950,40000,559475,40950
2006-01-17,40500,40600,39950,740654,40000
2006-01-18,39450,39700,38500,1341822,39100
2006-01-19,38900,39400,38700,774549,39000
2006-01-20,38800,39300,37850,1346228,38500
2006-01-23,38200,38600,37700,1345876,38000
2006-01-24,38400,39550,38050,1821893,39000
2006-01-25,39400,39750,38800,1367987,39400
2006-01-26,39300,40350,38900,1461167,39750
2006-01-27,40350,40550,40000,802339,40400
2006-01-31,40750,41100,39750,904234,41050
2006-02-01,41200,41650,40900,1699897,41300
2006-02-02,41400,41650,40700,1018989,41450
2006-02-03,41100,41100,39450,1511514,40450
2006-02-06,39950,40300,39100,1312434,39600
2006-02-07,39550,39550,38200,1925693,38700
2006-02-08,39000,39300,38650,2152073,38700
2006-02-09,38950,40150,38700,1700053,39050
2006-02-10,39650,40250,39050,1193687,39850
2006-02-13,39700,39950,38350,799273,39200
2006-02-14,38550,39800,38100,1147046,39800
2006-02-15,40500,40500,38150,1384198,39100
2006-02-16,39700,39950,39200,1021659,39350
2006-02-17,40200,40200,39250,938699,40150
2006-02-20,40450,40450,39400,836987,39400
2006-02-21,39400,39700,38750,1173961,38850
2006-02-22,39200,39300,38350,1069949,38950
2006-02-23,39100,39550,39100,904455,39400
2006-02-24,38950,39250,38450,1397479,38900
2006-02-27,38700,38850,38300,1138302,38750
2006-02-28,39200,39200,38250,1282923,38250
2006-03-02,38300,38400,37450,2371371,37900
2006-03-03,37200,37600,36600,2131605,37300
2006-03-06,37600,37600,36950,1687931,37450
2006-03-07,37450,37450,37000,1271445,37100
2006-03-08,36550,37100,36500,1947145,36800
2006-03-09,36600,37250,36600,1716678,37000
2006-03-10,37000,37300,36750,1514973,36800
2006-03-13,37250,37700,36750,2296325,37700
2006-03-14,37700,38750,37700,2483362,38500
2006-03-15,39000,39000,38200,1634783,38700
2006-03-16,39000,39450,38850,1147389,39000
2006-03-17,39250,40250,39250,3082809,40000
2006-03-20,40350,40400,40050,1665700,40250
2006-03-21,40250,40350,39800,1049300,40000
2006-03-22,39900,39900,39150,1610353,39550
2006-03-23,39500,40450,39500,1799749,40250
2006-03-24,40450,41800,40450,3401889,41300
2006-03-27,41300,41900,41000,812333,41500
2006-03-28,41800,42000,41600,1669451,41900
2006-03-29,41900,42050,41550,1558454,41800
2006-03-30,42050,42750,42000,1819547,42450
2006-03-31,42600,43700,42600,3653790,43500
2006-04-03,43800,44350,43450,2278596,44000
2006-04-04,44000,44650,43950,1614745,44200
2006-04-05,44000,45500,43950,1389672,45450
2006-04-06,45750,46650,45150,2094175,46150
2006-04-07,46150,47750,46000,1905301,47100
2006-04-10,47650,47800,46500,1793759,46600
2006-04-11,46000,46050,44900,23952503,45000
2006-04-12,44300,45500,43750,1649376,44300
2006-04-13,44200,46800,43650,2401571,46800
2006-04-14,47000,47000,46100,1232912,47000
2006-04-17,46600,47850,45850,997235,46500
2006-04-18,45700,46850,45600,684236,46400
2006-04-19,46600,47000,45950,879140,46100
2006-04-20,45450,46350,45200,1008921,45550
2006-04-21,45350,46300,45350,602523,46000
2006-04-24,45900,45900,44900,1192520,45150
2006-04-25,45500,45750,44850,1283731,45250
2006-04-26,46100,47350,45500,1570916,46850
2006-04-27,46850,47500,46750,855314,47100
2006-04-28,47000,47100,45650,835221,47000
2006-05-02,46500,48000,46500,2291470,48000
2006-05-03,48250,49350,46850,1937432,47850
2006-05-04,48800,48800,45800,1768836,46350
2006-05-08,48500,48800,47500,2282018,48000
2006-05-09,48900,49150,48500,1277367,48850
2006-05-10,49000,49300,48750,658106,48950
2006-05-11,48750,49500,48600,930087,49500
2006-05-12,49150,49150,47950,988590,48900
2006-05-15,48400,48500,47000,1236024,48500
2006-05-16,48000,48100,47000,1296430,47700
2006-05-17,47700,48000,47050,977469,48000
2006-05-18,45000,46250,44950,1278205,46200
2006-05-19,45750,46000,45400,1147315,46000
2006-05-22,45650,45750,44450,1029951,45000
2006-05-23,43300,44900,43000,1439427,44250
2006-05-24,45000,45550,43850,1838917,45000
2006-05-25,44950,44950,43000,1294751,43400
2006-05-26,44000,44750,43750,1483694,43900
2006-05-29,44750,45050,44000,1431623,44300
2006-05-30,44000,44900,43650,1756148,44100
2006-06-01,43000,43900,42750,1819866,43650
2006-06-02,45200,45200,43000,1795775,45000
2006-06-05,45000,45250,44050,844796,44450
2006-06-07,43000,44000,42950,1420378,43250
2006-06-08,43000,43000,41100,2066541,41400
2006-06-09,42000,42100,40450,1300104,41500
2006-06-12,40900,41700,40800,1042262,41650
2006-06-13,40550,41150,40050,1529661,40400
2006-06-14,39900,41550,39750,1232741,41300
2006-06-15,41300,41750,40350,1341268,40750
2006-06-16,41950,43050,41950,1412527,42350
2006-06-19,42000,42900,41550,533083,42100
2006-06-20,42000,42500,41450,1014398,41600
2006-06-21,41600,42050,41000,416152,41750
2006-06-22,42950,43000,42050,1354639,42400
2006-06-23,42000,42800,41500,477799,42450
2006-06-26,42000,43150,42000,717059,43000
2006-06-27,43000,43700,42900,881653,43400
2006-06-28,42400,43200,42300,655291,43200
2006-06-29,43700,44150,43600,884267,43700
2006-06-30,44600,45050,44350,1534362,44500
2006-07-03,44150,45150,43750,826019,45000
2006-07-04,45350,45350,45000,886224,45000
2006-07-05,44950,45400,44500,980483,45100
2006-07-06,44250,44500,43050,1526022,44000
2006-07-07,44050,44550,43900,680052,44250
2006-07-10,43600,45100,43500,1369293,45100
2006-07-11,44500,45450,44450,794805,45450
2006-07-12,45500,45800,45250,759375,45550
2006-07-13,45000,46000,44600,828439,45100
2006-07-14,43900,44750,43600,912582,44750
2006-07-18,43700,44250,43500,571255,44000
2006-07-19,43900,44200,43350,752337,43750
2006-07-20,44850,45100,44400,1656947,45000
2006-07-21,44350,45000,44300,613414,45000
2006-07-24,44250,45100,44100,599626,45000
2006-07-25,45900,46050,45650,1036316,45800
2006-07-26,45950,46150,45350,907627,45350
2006-07-27,45000,47200,45000,1801492,46500
2006-07-28,46500,47600,46500,1134171,46700
2006-07-31,47800,47850,47000,1122800,47000
2006-08-01,47200,47300,46250,1101691,46500
2006-08-02,46000,47050,45900,671420,46550
2006-08-03,47100,47200,45400,1680260,45500
2006-08-04,45500,46200,45150,1371861,45800
2006-08-07,45550,45950,45450,679425,45850
2006-08-08,45850,46600,45700,935562,46350
2006-08-09,46000,47400,45850,1111174,47100
2006-08-10,47400,47400,46550,887100,46600
2006-08-11,47100,47250,46100,633711,46250
2006-08-14,46250,47100,45500,894522,45750
2006-08-16,47400,47500,46150,1604984,46500
2006-08-17,46600,46800,45600,1969682,45650
2006-08-18,44650,44900,43400,3715145,44000
2006-08-21,44000,44900,43900,1127772,44450
2006-08-22,44800,46100,44600,1186909,44850
2006-08-23,44700,44850,44000,681436,44750
2006-08-24,43850,44150,43700,939093,44100
2006-08-25,43750,44350,43750,1199089,44300
2006-08-28,44400,44550,43900,699142,44000
2006-08-29,44400,44500,43300,1320405,43500
2006-08-30,43550,43700,42900,1444915,43350
2006-08-31,43300,43700,43100,1329049,43350
2006-09-01,43350,43550,42800,1270769,43500
2006-09-04,43850,44300,43750,1014960,43800
2006-09-05,43850,44000,43600,880542,43700
2006-09-06,43750,44300,43700,851331,44000
2006-09-07,43800,43900,43400,655872,43700
2006-09-08,43700,43850,43300,506093,43500
2006-09-11,43200,43600,43200,1308871,43400
2006-09-12,43200,43450,42450,1326230,42800
2006-09-13,42350,42800,42250,1883806,42550
2006-09-14,42550,42600,42050,1974550,42500
2006-09-15,42550,42650,41850,1121555,42100
2006-09-18,42100,42900,42000,1003555,42700
2006-09-19,43050,43700,43000,1791055,43350
2006-09-20,43100,43500,42900,1307998,43500
2006-09-21,43700,43800,43150,2638388,43350
2006-09-22,43350,43550,42750,1107261,43150
2006-09-25,43150,43800,42900,702913,43450
2006-09-26,43250,43500,42700,663762,43200
2006-09-27,43650,43800,43000,1439940,43350
2006-09-28,43350,43400,42650,1243202,43000
2006-09-29,43000,43150,42450,1168284,42650
2006-10-02,42650,42900,41800,1011866,42600
2006-10-04,43050,43100,41750,1817108,42100
2006-10-09,42300,43200,41300,2304836,41450
2006-10-10,42200,42350,41650,1321939,41850
2006-10-11,41850,42400,41700,1260293,41800
2006-10-12,41700,42150,41550,802287,41750
2006-10-13,42400,42400,42000,670520,42100
2006-10-16,42150,42750,42050,1348694,42200
2006-10-17,42200,42650,41900,996830,42350
2006-10-18,42000,42350,41800,1122014,42100
2006-10-19,42650,42850,42300,2230399,42450
2006-10-20,42650,43450,42650,1799356,42850
2006-10-23,43100,43450,42950,881247,42950
2006-10-24,43500,43900,43250,2774745,43700
2006-10-25,44150,44250,43900,1473597,44100
2006-10-26,44100,44200,43550,609386,43600
2006-10-27,43650,44100,43300,595427,43850
2006-10-30,43600,43800,43250,572330,43450
2006-10-31,43000,43450,42600,908107,43450
2006-11-01,42900,43400,42600,1378038,43100
2006-11-02,43150,43700,42900,1052338,43150
2006-11-03,44000,44200,43500,1238409,43950
2006-11-06,43600,43850,43000,649258,43800
2006-11-07,44150,44550,43800,1195543,44250
2006-11-08,44300,44750,44200,850766,44450
2006-11-09,44850,45400,44500,1822898,45400
2006-11-10,45950,46150,45100,1083458,45650
2006-11-13,46100,46500,45150,988182,46500
2006-11-14,46800,46900,46200,1315563,46900
2006-11-15,46650,46650,45750,1575499,46500
2006-11-16,46300,46300,45450,1159282,45700
2006-11-17,45600,46050,44950,1184496,46050
2006-11-20,45850,46150,45050,999493,45650
2006-11-21,45650,46150,45500,932485,45800
2006-11-22,45850,46500,45800,1199461,46200
2006-11-23,46200,46250,45050,1944273,45500
2006-11-24,45800,45800,44100,2001399,44700
2006-11-27,44300,44850,44300,715098,44850
2006-11-28,44000,44500,43950,907082,44500
2006-11-29,44150,45050,44150,1495362,44850
2006-11-30,45300,45650,45250,1198960,45250
2006-12-01,45700,45700,45200,537940,45500
2006-12-04,45750,45750,44700,584513,45100
2006-12-05,44100,45450,44100,1498489,45050
2006-12-06,45400,45450,44600,581827,44950
2006-12-07,44700,44850,44200,951906,44550
2006-12-08,44100,44300,43850,797933,44000
2006-12-11,44000,44950,44000,1021003,44950
2006-12-12,45500,45500,44900,1678170,44950
2006-12-13,44950,45900,44950,1316871,45800
2006-12-14,45950,47200,45200,2645345,47200
2006-12-15,47400,48850,47250,2279080,48000
2006-12-18,48200,49100,48200,1265497,48400
2006-12-19,47800,48800,47800,1144406,48500
2006-12-20,48500,48700,47900,1198852,48400
2006-12-21,47800,48000,46900,1963573,47300
2006-12-22,46950,48700,46900,1409166,48050
2006-12-26,48700,49050,47950,885154,48150
2006-12-27,48500,48500,47400,443332,47400
2006-12-28,48100,48150,47500,570991,47500
2007-01-02,47950,48450,47600,598742,47950
2007-01-03,48100,48300,46650,865104,47300
2007-01-04,47300,47500,45600,1864494,46100
2007-01-05,46300,46400,44900,1475415,45800
2007-01-08,45000,45800,44850,840781,45450
2007-01-09,45950,46500,45500,1108512,45850
2007-01-10,46000,46200,45000,1073471,46150
2007-01-11,45700,47450,45700,1224244,47000
2007-01-12,48050,48400,47700,1536567,48050
2007-01-15,48450,48450,47600,847399,47700
2007-01-16,48050,48100,47650,503047,47900
2007-01-17,48000,49450,47850,1613896,49200
2007-01-18,49100,49650,48850,1145752,49650
2007-01-19,48700,49000,48100,1091813,48800
2007-01-22,48500,48500,47000,1503349,48400
2007-01-23,48150,48600,47650,537498,48600
2007-01-24,49000,49100,48000,1072757,48800
2007-01-25,48800,49000,48250,772892,48800
2007-01-26,48400,49000,48050,546945,48800
2007-01-29,49000,49100,48650,1042931,49000
2007-01-30,49000,50000,48950,1186647,49900
2007-01-31,49900,50100,49200,776960,49200
2007-02-01,49900,51500,49650,2159779,51500
2007-02-02,51800,54100,51800,2672240,53900
2007-02-05,54900,55000,53900,1432691,53900
2007-02-06,53900,54600,52700,963383,54500
2007-02-07,54000,55200,53300,1257346,54600
2007-02-08,54400,55000,54000,940313,54700
2007-02-09,55000,55800,54100,1112231,54600
2007-02-12,53800,53900,52500,1248803,52600
2007-02-13,52700,54000,52600,1004797,53800
2007-02-14,54300,56200,54300,1478367,55000
2007-02-15,56000,56900,55000,2110122,56300
2007-02-16,56000,56800,55200,1699868,56800
2007-02-20,57000,57300,55700,1275216,55900
2007-02-21,56500,57000,55000,1399768,55600
2007-02-22,55500,57900,55200,1999044,57500
2007-02-23,57700,57900,56700,21336386,57600
2007-02-26,57600,58400,57100,1132148,57800
2007-02-27,57800,58000,56000,811713,56000
2007-02-28,53000,54200,52800,2169741,53100
2007-03-02,53500,54000,52800,1473982,53400
2007-03-05,52300,52900,51300,1419586,51800
2007-03-06,51800,53600,51800,1096318,53000
2007-03-07,54200,55500,53900,2014739,55500
2007-03-08,55600,56700,54600,1142370,55400
2007-03-09,55200,55700,53600,1344447,54300
2007-03-12,54900,55900,54200,1036502,55900
2007-03-13,56000,56000,54200,810942,54400
2007-03-14,52700,53000,51800,2621711,51800
2007-03-15,52500,53200,52100,1015216,53200
2007-03-16,52800,53500,52000,749302,53300
2007-03-19,52700,54900,52500,676882,54900
2007-03-20,55200,55800,54700,819463,55600
2007-03-21,55600,56300,55000,577946,56000
2007-03-22,56500,57200,56400,877941,57100
2007-03-23,57000,57100,54900,1102661,55200
2007-03-26,55800,55800,54100,931800,54100
2007-03-27,54500,55000,53800,1004463,55000
2007-03-28,54500,55500,54100,1062028,55000
2007-03-29,54500,55100,54100,1046085,54700
2007-03-30,55000,55100,53500,1587170,54000
2007-04-02,53700,54200,53400,1157212,53600
2007-04-03,54200,54800,53800,1031078,54600
2007-04-04,55500,56200,54700,1237061,56100
2007-04-05,56000,56600,54800,879735,54900
2007-04-06,55200,55200,54000,930114,54300
2007-04-09,54300,55500,54200,791554,55500
2007-04-10,55600,56600,55000,1156540,56600
2007-04-11,57000,57100,55800,1009428,55900
2007-04-12,56200,56800,55400,1225329,56000
2007-04-13,56000,56600,54800,1078209,55200
2007-04-16,55000,55000,54100,1526288,54500
2007-04-17,54900,55100,54100,1345819,54100
2007-04-18,54600,55200,54300,1031149,54500
2007-04-19,55200,55200,53900,1234258,54100
2007-04-20,54300,54900,54100,1073525,54900
2007-04-23,55500,55700,50300,3452626,54000
2007-04-24,53500,53600,52200,1684064,53300
2007-04-25,52700,52900,51600,2102439,52100
2007-04-26,51900,53800,51900,1654261,53500
2007-04-27,53000,53400,52200,862668,53000
2007-04-30,52800,53300,52000,591699,52900
2007-05-02,53300,53900,52800,900242,53300
2007-05-03,53500,54000,53000,867214,53300
2007-05-04,53000,53200,51800,1495461,52300
2007-05-07,52500,52600,51200,2839241,51200
2007-05-08,50800,51100,50400,1764075,50600
2007-05-09,50800,52100,50400,2319623,51800
2007-05-10,52200,53100,51600,1384149,52500
2007-05-11,52400,53400,51900,1454758,53400
2007-05-14,53700,54800,53700,1703628,54500
2007-05-15,54600,56300,54300,2086343,54500
2007-05-16,55000,55800,54700,1353032,55700
2007-05-17,56300,56800,54600,1594511,55000
2007-05-18,55000,55200,54200,750930,55000
2007-05-21,54900,55500,54200,845001,54600
2007-05-22,54600,54800,53300,1658379,54700
2007-05-23,54700,55600,54600,1229624,55300
2007-05-25,55000,55800,54400,1208241,55600
2007-05-28,56100,56900,55800,1098009,56100
2007-05-29,56700,56800,55200,1652277,56500
2007-05-30,55900,55900,54500,1911726,55000
2007-05-31,55700,57300,54900,4085993,57300
2007-06-01,57300,57900,56400,2673468,57000
2007-06-04,57200,58300,56500,2699892,57800
2007-06-05,58300,58500,57700,1654198,58000
2007-06-07,57700,58400,57000,1549309,58200
2007-06-08,57700,57800,56900,1288015,57700
2007-06-11,57800,58300,56800,1365044,57600
2007-06-12,58000,58200,56800,1380317,57000
2007-06-13,56900,57400,56100,1329642,56800
2007-06-14,56800,57000,55300,2863553,56400
2007-06-15,56500,56500,54600,2997280,54600
2007-06-18,55100,56200,55100,1602887,55600
2007-06-19,55800,56200,54800,1843101,56200
2007-06-20,56700,59200,56600,10263304,58700
2007-06-21,58700,60000,57500,4233067,59200
2007-06-22,59900,60300,57900,1967364,58700
2007-06-25,58000,58400,57200,1559759,58000
2007-06-26,58000,58300,57100,1098208,57500
2007-06-27,56900,57000,55700,1062600,56500
2007-06-28,56100,56900,55800,1186221,56000
2007-06-29,56600,56600,55600,1618141,56200
2007-07-02,55100,56300,55100,1061889,56300
2007-07-03,56900,58500,56400,2186231,57500
2007-07-04,58600,59500,58200,1660029,58200
2007-07-05,58200,59000,57800,824124,58100
2007-07-06,57900,58500,57000,743643,58000
2007-07-09,58400,60100,58300,1821865,60100
2007-07-10,60400,63500,60200,3906895,63500
2007-07-11,62800,64400,62200,2278036,63400
2007-07-12,64500,66400,64000,2195025,65600
2007-07-13,67000,67000,64000,1470350,65300
2007-07-16,64000,64900,63200,1164499,64300
2007-07-18,64600,64600,62400,1836129,62400
2007-07-19,62400,63900,62100,1358367,63900
2007-07-20,63100,64300,62500,1496665,64300
2007-07-23,64700,65600,64000,1076238,65300
2007-07-24,65800,67500,65000,1829015,65000
2007-07-25,64900,66800,64200,1103309,66200
2007-07-26,66500,66700,64000,1104887,64900
2007-07-27,63500,63600,61800,2071086,63000
2007-07-30,62000,62200,60900,1521610,61900
2007-07-31,63100,63100,61000,1372147,62600
2007-08-01,62700,62800,59100,1740445,60500
2007-08-02,61000,61800,57300,2260444,59400
