Date,Open,High,Low,Volume,Close
2018-02-18T11:00:00+00:00,1058000,1064500,1050000,3546.14860636,1063500
2018-02-18T12:00:00+00:00,1063000,1063500,1043000,2623.56779323,1055000
2018-02-18T13:00:00+00:00,1055000,1066000,1051000,2928.3130885,1060000
2018-02-18T14:00:00+00:00,1060000,1072500,1058000,1980.36042312,1072500
2018-02-18T15:00:00+00:00,1072500,1080500,1063500,3201.57500137,1069500
2018-02-18T16:00:00+00:00,1069500,1071000,1057500,1349.35124748,1063000
2018-02-18T17:00:00+00:00,1064000,1069500,1061500,497.63367521,1069000
2018-02-18T18:00:00+00:00,1069000,1070000,1064000,342.78849256,1069500
2018-02-18T19:00:00+00:00,1069500,1073000,1062000,346.87419383,1070500
2018-02-18T20:00:00+00:00,1072500,1073000,1064500,459.87480663,1068500
2018-02-18T21:00:00+00:00,1068500,1069000,1056500,758.08532549,1065000
2018-02-18T22:00:00+00:00,1064500,1069000,1051500,1098.69294839,1053000
2018-02-18T23:00:00+00:00,1053000,1054500,1040000,2168.2195102,1050000
2018-02-19T00:00:00+00:00,1050000,1060000,1046500,2076.65117414,1059500
2018-02-19T01:00:00+00:00,1059500,1068000,1057500,1957.46223152,1066500
2018-02-19T02:00:00+00:00,1066500,1066500,1053500,1692.1299327,1058500
2018-02-19T03:00:00+00:00,1058500,1062000,1056000,936.3511959,1059000
2018-02-19T04:00:00+00:00,1059000,1060500,1056000,807.82702547,1057500
2018-02-19T05:00:00+00:00,1058000,1059500,1050000,1504.98160243,1052000
2018-02-19T06:00:00+00:00,1052500,1057500,1051000,890.61239188,1056000
2018-02-19T07:00:00+00:00,1056000,1069500,1056000,2481.35988557,1064500
2018-02-19T08:00:00+00:00,1064500,1066500,1059500,1713.14568057,1065000
2018-02-19T09:00:00+00:00,1065000,1072000,1063500,2633.82178877,1072000
2018-02-19T10:00:00+00:00,1071500,1074000,1063000,3773.10430515,1063500
2018-02-19T11:00:00+00:00,1064000,1068500,1063000,1202.48883359,1065000
2018-02-19T12:00:00+00:00,1065000,1068500,1063000,1287.73335548,1065000
2018-02-19T13:00:00+00:00,1066000,1069000,1062000,1621.82085003,1067500
2018-02-19T14:00:00+00:00,1067000,1069500,1065000,2059.22375631,1068000
2018-02-19T15:00:00+00:00,1067500,1071500,1065000,3473.68441735,1068000
2018-02-19T16:00:00+00:00,1068000,1071000,1065000,1589.89469558,1065000
2018-02-19T17:00:00+00:00,1065500,1066000,1061500,910.75705881,1062500
2018-02-19T18:00:00+00:00,1062500,1067500,1062500,228.73169908,1064000
2018-02-19T19:00:00+00:00,1064000,1067500,1063000,416.35260599,1064500
2018-02-19T20:00:00+00:00,1064500,1066500,1063000,610.13766856,1064000
2018-02-19T21:00:00+00:00,1064000,1066000,1062000,1027.05658778,1063000
2018-02-19T22:00:00+00:00,1063000,1066500,1061500,1493.57770542,1063500
2018-02-19T23:00:00+00:00,1063500,1067500,1061500,1850.30787085,1067500
2018-02-20T00:00:00+00:00,1067000,1077500,1067000,5734.39266278,1075000
2018-02-20T01:00:00+00:00,1075000,1096000,1074500,10553.33046276,1084500
2018-02-20T02:00:00+00:00,1084500,1086000,1075000,3297.66910236,1075500
2018-02-20T03:00:00+00:00,1075500,1079000,1072000,2727.38125596,1077500
